transaction_id,customer_id,transaction_date,shipping_method,total_amount
3f8c23e5-c0be-4952-82f3-02b1a4b03595,10ee91d3-d090-45ac-bd70-fd08d4fb2252,2028-09-05T10:55:00+00:00,Two-Day,524.99
afa8f33a-a90f-4efd-9d94-33e609ff6a27,5c970b85-60ba-40d4-a728-5bb8c9eb0ae6,2028-09-05T11:00:00+00:00,Two-Day,697.92
26802dfe-fd1b-4f47-9e01-1eed4795a2b1,ef551ba7-4f40-4af0-ae0b-0dee943a8a8d,2028-09-05T11:05:00+00:00,Standard,104.99
66a8355e-5687-42be-9a67-90e16ad63fac,cedb747c-aa2b-42ce-8afb-f07a4c102cc6,2028-09-05T12:05:00+00:00,Two-Day,3983.4
04a21c48-2eac-4674-87c7-bda0949ab9a6,4fa13277-acc9-49a9-8fa7-0e6b4242e45f,2028-09-05T13:05:00+00:00,Two-Day,2269.92
bf5f7f48-f2c0-4051-82c7-17edd70bc4f0,a2257553-cab5-4eab-be87-a8adb80b5849,2028-09-05T14:05:00+00:00,Expedited,1999.96
7e3c188c-4aba-48a9-a12c-369cc566d00f,c1fcebde-b24a-4da8-bb1c-dfafbb2938c5,2028-09-05T14:10:00+00:00,Expedited,1915.38
e844e51e-004a-4154-8fb0-507510e2b6b2,e6471731-cb80-4ada-9496-8f4d61900680,2028-09-06T14:10:00+00:00,Two-Day,875.91
2705432a-6676-43fe-bc1f-23a4fa1cba85,1d562310-e7dc-40de-b621-5291289ed3b1,2028-09-06T14:15:00+00:00,Two-Day,294.46
c89e7048-98dc-4313-aecf-44f05bae06b9,31308e61-9b82-4036-a6e9-a6fd40d014c6,2028-09-06T14:20:00+00:00,Expedited,2249.93
b6ba3a6c-eb2e-41a7-b931-c9da94343041,f97aef70-54be-4c5f-ad4e-42e5c2fe54ad,2028-09-06T15:20:00+00:00,Two-Day,1679.98
9f9736ac-ec2e-4e90-939d-ab11d47a420c,e4b4afdf-d92b-4780-9ea5-784f06b2baa9,2028-09-06T16:20:00+00:00,Standard,157.47
6d34212b-d0d4-4297-8ee4-e5764e08b7fa,50ea572b-459d-498f-ad7a-27907374dccb,2028-09-06T17:20:00+00:00,Standard,2539.91
dcef07d5-d3af-4d53-8b41-3ad8521ffbe9,6562570f-a36a-4937-bfc9-a3015b85d6b5,2028-09-06T18:20:00+00:00,Standard,1539.91
303b5519-9f86-45bc-9d3e-a19557b2b4dd,e8ba27a9-c83b-41e1-b824-54f6ba2949b7,2028-09-06T19:20:00+00:00,Expedited,1619.95
bd00256b-06fb-41f4-9267-3f2a71b34c50,694d93a5-44b4-4e0c-a28b-e3d78cbcaa91,2028-09-07T19:20:00+00:00,Two-Day,2758.43
e829f01b-b8ed-436d-b855-4ab0aa01d962,fdd43989-f017-4e7a-9715-209cfe8b360d,2028-09-08T19:20:00+00:00,Expedited,157.49
c5babdf2-2210-4e59-beb0-75a78a52e3df,12b6442c-5713-48a0-9520-b1e4592c63a3,2028-09-08T19:25:00+00:00,Expedited,789.45
32028d2b-938d-4603-8bcc-9b376fe13eba,f500f295-9947-4928-b15b-6e9bc6684bd1,2028-09-09T19:25:00+00:00,Standard,360.97
0e67fe26-ddc6-4922-ad65-2825bd3eb8a1,a5348688-4fcf-4e94-9bce-8d65f0613b94,2028-09-09T20:25:00+00:00,Two-Day,3987.42
77ef21d1-d1ab-4963-b863-59c12d5ae22d,dfe90943-4f72-46ba-a556-bf590d2de6ce,2028-09-10T20:25:00+00:00,Standard,640.95
96ce12a6-1f09-45e4-95e4-d8d6ba1767cc,e6909268-e9c4-4c44-9775-26a328884b30,2028-09-10T21:25:00+00:00,Standard,7044.9
153a1f1e-ad4c-413e-a3ef-2c15a01fab8e,845979df-8a51-487d-b324-1b4782056b0e,2028-09-11T21:25:00+00:00,Overnight,2099.97
6d7c2c3f-7e42-44d9-a727-618166ab143e,9b33a3fb-01f4-465a-8c29-fb51dfc8677e,2028-09-11T21:30:00+00:00,Standard,227.97
195a1ae2-de04-43b8-a889-fecc703860fb,3e337a71-4093-48d0-abb9-ac72cf42e5d1,2028-09-11T21:35:00+00:00,Standard,2524.9
924e16b8-6422-4451-b732-4b317dbad261,0ea04a7d-cdda-4cc1-b10a-1ba800783d27,2028-09-11T21:40:00+00:00,Two-Day,1269.44
b3614a41-17c7-4487-aded-4ba1e3e660d0,14d32eca-a94a-4fc9-9f9c-e56e0d438c8e,2028-09-12T21:40:00+00:00,Two-Day,1816.94
438c236c-f27c-41b5-a55e-f305ddf392bf,b32c414c-5994-4cdd-a047-5da939a1adad,2028-09-12T21:45:00+00:00,Two-Day,3824.93
b9e894c9-19b6-468b-9cd5-7876c232ca0f,fe2760bb-59f5-4d55-957a-4489930406a4,2028-09-13T21:45:00+00:00,Standard,2319.9
4cc8d27e-1785-4225-866c-69c6ae8f47ca,67512876-707c-4e24-b8a3-3b1d9223758f,2028-09-14T21:45:00+00:00,Standard,4859.9
c097539f-7eb8-4828-8d4a-731b3d38afb6,759b54d3-50f1-4172-a7d1-009613dbec9e,2028-09-14T22:45:00+00:00,Overnight,3549.91
a0b3f88c-329c-47b0-b20f-1ec92a7dc566,1aa79497-ea20-441f-854a-51e1d88954b1,2028-09-14T23:45:00+00:00,Overnight,170.98
5377a121-839d-4f73-90c9-000d06c201d3,f0808283-7374-4c30-94d6-55306e424577,2028-09-15T23:45:00+00:00,Two-Day,189.99
f1adca6e-dd33-47af-be4b-7daf8cff0a31,4db7cc2f-fae7-48c9-ae0a-3a65098549c9,2028-09-16T00:45:00+00:00,Overnight,4401.41
5ded639c-9ce7-4b94-888f-161f4cf155c8,26d78696-0284-45fe-bb09-e6aae0d502d8,2028-09-16T01:45:00+00:00,Standard,3939.89
ead37cc5-fd4f-480d-b9e8-b5b6ba4b4d43,637cd350-11ef-47a1-baf3-05534c8a53f8,2028-09-16T02:45:00+00:00,Overnight,712.47
d8978f5f-5ded-4c58-9d2d-7147573a3cda,c6940785-402a-4b5a-9038-44a81e0ba0ac,2028-09-16T02:50:00+00:00,Expedited,1459.94
603b6830-945b-4130-8315-33b2dc6399e9,c39677c8-be38-4b17-a8ad-a753ed07cd31,2028-09-16T02:55:00+00:00,Expedited,5867.38
6b550633-37e1-4a12-a0b0-89d6f3449ea9,8f2c85c6-9432-4775-a647-5de7a7ad813a,2028-09-16T03:00:00+00:00,Overnight,777.44
a934a1d9-81fc-46c3-a15b-a11ebcf77c18,28d48dad-9da4-4ce7-a65d-ec98d4329360,2028-09-16T03:05:00+00:00,Expedited,599.98
850a23fe-f2a5-47d2-a1bd-46421d75078b,a56949a0-5ff8-4631-982b-7f8d0f9f9478,2028-09-16T04:05:00+00:00,Two-Day,1919.96
3633408c-afb4-4583-ad27-ffc4cc13b420,1e217113-6b0a-4030-8fd2-8039f0d42a06,2028-09-17T04:05:00+00:00,Two-Day,3554.9
6d944337-311b-49f2-9d2e-b4105c681f9c,784ce47f-8826-4744-bae4-627e77b1739b,2028-09-18T04:05:00+00:00,Two-Day,427.47
abac3314-6243-4174-9415-ab2ea3e77e64,25fed12c-54de-48bb-96ae-428eaab2b72b,2028-09-19T04:05:00+00:00,Two-Day,4102.38
189e76ef-d313-416e-8d19-ed17aad87aeb,4008b8fa-c77c-4c36-8e19-02ef82e0cec4,2028-09-19T04:10:00+00:00,Expedited,4427.87
b6ed2abf-50db-4787-bf1b-9e8714f9a204,6884402f-f254-49b2-aa23-99c34e006324,2028-09-19T05:10:00+00:00,Two-Day,968.93
ac41f0e7-eedf-4fa6-ba4b-c83bd0e11d42,0197f24a-2fdf-4e75-bf4a-719096dff825,2028-09-19T05:15:00+00:00,Overnight,4429.91
67e4dad8-72fd-4529-ad73-accbf6b6a99c,b910184c-f4cc-46bd-a6ee-95a07d54ebb1,2028-09-19T06:15:00+00:00,Expedited,199.98
ee60ca15-2218-4010-85e2-ba1f23aa41d7,dc8d2e04-ac4c-4a37-8679-a7c17b643d1c,2028-09-20T06:15:00+00:00,Expedited,689.96
46d94400-19e0-44c8-b265-686f0aa8bd00,034b74b5-ac59-4861-b7ac-6eee8ce3cc9d,2028-09-20T07:15:00+00:00,Two-Day,852.45
1fd67b9d-2043-4e52-a601-d1c7adbcfc27,bd959ecb-f63e-40e4-bdd7-d83246832f26,2028-09-20T08:15:00+00:00,Two-Day,2519.94
ab53fb2a-2c94-4cd1-9d0e-bb15a70d955c,cdf6d3b4-d840-4f46-b1da-861a8e2da05a,2028-09-20T09:15:00+00:00,Expedited,1739.92
bfab72bf-8646-4064-8cc1-0fceb1a1548b,e32bb57b-962e-45c0-b540-5f22c663cae4,2028-09-21T09:15:00+00:00,Overnight,284.98
217bb5f2-e67e-44d4-8c6e-f7369847fab2,1ad408a1-12e3-4734-bf56-6c17bea97f50,2028-09-21T09:20:00+00:00,Two-Day,629.97
99625cc1-9bbb-40ab-95ac-09fdaa94bbe5,bf37fc2c-2db9-4491-a2e6-06ab1fd54ffc,2028-09-22T09:20:00+00:00,Two-Day,799.94
cbb92b00-d6bb-4158-877c-026435e2454f,e01727f3-e57e-4619-a61f-5427dbb2545e,2028-09-22T09:25:00+00:00,Expedited,871.47
a04044fe-5370-45b2-842a-0fb5e4664b31,f1d8e3b8-279f-41b0-a769-61035eb0904b,2028-09-22T10:25:00+00:00,Two-Day,6059.9
9b81201f-6766-4dfe-b160-e80999a31351,f98f3471-bb66-4fb4-afa5-ff9e7bca34dd,2028-09-23T10:25:00+00:00,Two-Day,1360.95
c47e9f09-b61a-4df9-85e2-5cf631d9b2cf,721151e0-4b03-459c-a7d1-c1033d63b0f0,2028-09-23T11:25:00+00:00,Two-Day,489.97
79588d56-5317-4dbd-b1b5-e301becb9aab,f51ccc64-36a7-47db-99b1-7294e275a3d4,2028-09-24T11:25:00+00:00,Overnight,1555.95
75f09db9-a286-4c3c-9f9c-9ad354fbf4b1,c56cba1d-ea3d-4517-abee-76b4c2532871,2028-09-24T11:30:00+00:00,Standard,237.49
08ee492e-3975-44be-a342-1c65f6ecb06c,2a77c155-bbf9-4b57-9d4e-88a63117045c,2028-09-25T11:30:00+00:00,Overnight,5459.94
8183eebd-d53c-4e60-bbb5-cb32d683ef52,298037f3-8a0c-4d56-8064-cd3ca5f2342d,2028-09-25T12:30:00+00:00,Overnight,4094.93
161a4bf7-6f81-4b67-85f3-0cd7d84bf61b,feb1a7c5-e7f4-4d9a-8a29-203c8c96b150,2028-09-25T12:35:00+00:00,Expedited,399.98
1d181d17-c4fb-48e8-a502-232431a2453f,879419c2-70c9-4c52-a95e-a6cdafdbc0fc,2028-09-26T12:35:00+00:00,Expedited,8157.89
d4d4130d-7b3e-439e-af1d-ae72dd9b6ba2,7358421c-dd0e-4568-b008-ca4282e1f1bd,2028-09-27T12:35:00+00:00,Overnight,569.98
795b4d0f-3d8c-46c2-a91d-75ed8194ec6e,e8015a6c-fce8-4b9f-b481-8742c4a6e71d,2028-09-27T13:35:00+00:00,Expedited,99.99
3d1d2509-99f8-40b3-acc6-838ae9132417,89821696-adfe-410d-a684-5b7254d5934a,2028-09-27T13:40:00+00:00,Expedited,592.45
17fc53d9-efee-4682-bed4-6531fd2aa9b0,dc3c0eae-1e76-411d-ad0c-0f2a0e2a3719,2028-09-27T13:45:00+00:00,Standard,2062.43
b28d01d8-2b8d-4114-b447-78612c48c856,9d5051aa-06b0-43be-91bb-769df626e9e7,2028-09-28T13:45:00+00:00,Standard,314.97
05b3b9d0-3357-4410-a328-8b6b13bd6df1,aa707699-7b57-4c39-892f-7ce044dfba65,2028-09-28T14:45:00+00:00,Two-Day,379.98
8767592a-eef3-4d8c-9c81-49d61a83e079,7e774cf8-eb38-4ced-8247-57d9fa3f2ab4,2028-09-29T14:45:00+00:00,Two-Day,5709.89
ac7881e9-d426-4f31-940b-ba6f7ad62d1b,875c9f5e-cf9f-41e1-a9da-97dddb9ee648,2028-09-29T14:50:00+00:00,Standard,1535.92
2a132762-7581-49a5-bca9-187f0be02eb5,97340a57-b9cd-43f0-b57c-2475aeb98daf,2028-09-29T14:55:00+00:00,Expedited,2399.98
54673df3-bd9f-43ff-ad99-6238ba453847,25aa8cf4-24ca-4f12-8dca-2e267df21639,2028-09-29T15:55:00+00:00,Expedited,2279.43
d07806f1-0a96-4c11-9b55-818697859061,76e47e88-c16b-426d-a729-99c15c763d7a,2028-09-30T15:55:00+00:00,Overnight,5354.95
c559621c-c8d3-4d27-92af-07622ae17128,5e109f6b-aa06-4175-b0e9-18d0434e0c3b,2028-10-01T15:55:00+00:00,Standard,3353.92
1fe3c76b-1792-47a0-9a14-5f10781cc258,3b45e55f-c003-4f9b-855b-704bcfb95035,2028-10-02T15:55:00+00:00,Standard,3378.43
3239e4b7-83e8-4185-9f53-6ad4c91a6d62,ba47327d-d447-47e2-bd24-70570ace1434,2028-10-02T16:00:00+00:00,Two-Day,2282.4
517e287b-9f74-4d50-9e5e-28d1f19738f5,122a6206-7c59-435b-b92a-40a5c11fdd9c,2028-10-03T16:00:00+00:00,Overnight,1619.95
b6939762-6523-4079-8626-dfbdb94b8d8e,e4a46a8f-6953-4eb6-a935-82f4d7af4fa8,2028-10-03T16:05:00+00:00,Standard,1237.45
497d490e-04b7-4911-8e60-18f1d0a1e68b,1136cdee-b24c-477a-951a-0141b19b3026,2028-10-03T16:10:00+00:00,Overnight,1502.43
8626e5ef-12f2-4283-b2fb-8092f6d7de41,482d2380-f1fd-42a3-a2ff-83c614962f52,2028-10-03T16:15:00+00:00,Expedited,5689.92
ca42c0e1-d88f-4f17-beca-a1accb615c8a,e57670fc-ab15-45ec-98a0-5d6d813be76f,2028-10-03T17:15:00+00:00,Standard,299.98
9a5fe569-c56c-474c-b46f-aee432e694a5,7eaff3fd-827a-4a68-a535-43c936a51eb8,2028-10-03T17:20:00+00:00,Overnight,1379.94
6cd6c08b-344b-4c39-861a-2807bf9e783e,60896d12-f948-4ac5-9d5b-0a65e635590c,2028-10-03T18:20:00+00:00,Standard,1532.42
ce32f2e8-a0e3-4bc6-b805-baa0445ad2ef,bb69675d-d4cf-4295-bc93-8eb0f3e47cab,2028-10-04T18:20:00+00:00,Expedited,157.47
0c5bc995-77d8-4573-9d83-5ce112c5b41e,0b5a1e4c-cb6c-48c2-862b-dccdef634d37,2028-10-04T18:25:00+00:00,Standard,337.48
f9f34787-6221-4fb7-b454-38b4fe29dc85,d51d98a0-560b-4d71-85c2-d29794224cca,2028-10-05T18:25:00+00:00,Standard,194.96
f475d4ea-8140-491b-b849-77a956287ef8,cd5d8e63-0bda-48bf-93fd-69a3dcaf33e5,2028-10-05T19:25:00+00:00,Overnight,859.97
c2ee05cc-37ea-47d7-966a-bc7f6a1a6b4a,c4cbd09d-d63b-4e76-b7ba-46a365283e20,2028-10-05T19:30:00+00:00,Standard,4330.91
c328fa70-dc62-4bab-aee0-4b61a36521f2,20331848-e91b-44c7-844a-3faf11b86161,2028-10-05T20:30:00+00:00,Two-Day,2899.91
4ea41966-d742-4c8c-8581-64cd6e99b6b7,c7844766-48e2-40ed-84fa-58b1b10050da,2028-10-05T20:35:00+00:00,Two-Day,2999.95
a23f04b3-3817-4371-a351-47ad4b16089c,92e6660f-d699-45f2-8e08-5b65e24e262f,2028-10-06T20:35:00+00:00,Expedited,37.99
1143d54e-5092-4dc0-94b8-586688157087,20064890-acc7-4dc4-b42e-b6751b6afa83,2028-10-06T21:35:00+00:00,Expedited,3134.96
3181fec6-31c9-4661-89e6-3f76a7bcdc3a,a9a6fab6-f064-4db0-bf63-83d6f5a975bf,2028-10-07T21:35:00+00:00,Standard,999.97
9376f2d3-9ffb-4446-a418-f87751afd471,8bb82fd7-9d4f-41b3-aeaa-86a5e0e1a79c,2028-10-08T21:35:00+00:00,Expedited,379.99
17133991-a638-4ad5-83cc-986253dbb49d,84f6fd29-d81f-4e35-a3ee-1e1888a4c4b3,2028-10-09T21:35:00+00:00,Expedited,2489.96
e086a6bc-94a2-4d45-96d2-03a7dad0a87e,6460a8ed-fb0a-4f98-aa0e-62a2f361c23b,2028-10-10T21:35:00+00:00,Expedited,2174.94
039c30be-3a87-437a-b917-79f634dcf90b,f87129a4-8b30-42c6-a020-239fac09a330,2028-10-10T21:40:00+00:00,Standard,3504.92
c4c27dd7-2268-49b9-8483-51005f09fb73,e3f4c6e2-591c-48e2-8121-eeb3bbbf2cd6,2028-10-10T22:40:00+00:00,Expedited,199.99
9a3fb30c-88cb-4f94-b7a4-7458ebf766f6,93ac667b-b1c0-447e-8f1e-6874b36d7e1d,2028-10-11T22:40:00+00:00,Expedited,3897.43
a3a6e169-7cbc-4a1b-9749-dbacb6d5afae,993b2c36-734b-47e2-9ede-836a87a2f934,2028-10-11T23:40:00+00:00,Overnight,6649.9
f8da4a06-576c-47e3-90cf-9d1733eca6b3,58eba232-eae2-4afe-9930-39ae6001bfbd,2028-10-11T23:45:00+00:00,Two-Day,649.96
e57f90fa-5dd8-4279-b116-d37b61993152,1d48a734-3e39-4594-98bf-23cf4dba939e,2028-10-12T00:45:00+00:00,Two-Day,399.98
142eac67-f5ee-4853-bdf9-53183678e87a,8b8d9e64-afad-410e-bd1b-389f3c44dbb3,2028-10-13T00:45:00+00:00,Overnight,2749.9
75dc29e6-d4c1-4dd2-9cfc-11b0fcb0f979,d4e304bc-7d29-45f5-903e-7ef8de054e1f,2028-10-13T01:45:00+00:00,Overnight,170.97
6c4f6808-1822-4617-8cca-ff396553a6bd,7c6b723a-21f7-48c6-92dc-716122a7a83e,2028-10-14T01:45:00+00:00,Expedited,1370.41
ea06d92c-d4b2-4053-b863-09eb7ffad35b,0d301402-5c07-4abf-93f7-a1d4de9732b5,2028-10-14T01:50:00+00:00,Two-Day,4678.42
78a69369-99cc-440a-9b84-9922ca630f4a,9b8cf24b-9247-4703-98d9-7e10763491e4,2028-10-14T02:50:00+00:00,Standard,157.47
ad0d69aa-d042-4b5b-a84b-17a5c1c7a35c,a6361912-b224-438e-8688-6a348c83f2a4,2028-10-14T03:50:00+00:00,Overnight,488.45
3f52412e-13ac-4b9d-988f-29318a57148c,19011656-25ce-4d38-a5ed-97a2aefe8caf,2028-10-14T04:50:00+00:00,Expedited,4432.91
ae0d590a-6f94-4a1a-a864-9f772c78be96,5fd5ee85-376a-409e-af8e-c8c97d6a4c6a,2028-10-15T04:50:00+00:00,Expedited,299.99
e3c3eaa8-d6e9-42ff-bd05-82b2c056db0c,55a4425c-d865-4d87-96b8-a10a87a9aa67,2028-10-15T04:55:00+00:00,Two-Day,1287.41
bb8cd3e9-e1a5-493a-8a5a-064d965f8f82,7b14b050-cd45-430f-8baa-dd53dc5dd11a,2028-10-15T05:55:00+00:00,Overnight,2724.92
bf0a2b7a-5383-4d6f-b433-ff662f89e789,9b3ee9cc-24a3-4c9f-9e8f-1bcb17603352,2028-10-16T05:55:00+00:00,Standard,749.97
6a7c6e65-b906-4bcd-aced-25909a86f917,312146b0-efd7-4fd2-8798-887614171c0e,2028-10-16T06:00:00+00:00,Two-Day,997.46
4d36a7b5-c958-4c0c-9fb7-49944a60fb2d,85777c8c-7f09-4de6-8f4c-2c3944c1f967,2028-10-16T06:05:00+00:00,Overnight,4327.41
566f4e0d-60cd-4001-830b-a30f6a05325a,c8b65ec7-f4d5-443f-b84f-5aae1d7c36f5,2028-10-16T07:05:00+00:00,Overnight,2624.93
97820b7c-fd89-48d9-bfc9-be41c32348df,d961538a-5b9e-47d2-b3e4-1044c175b09a,2028-10-16T07:10:00+00:00,Expedited,199.99
11582479-947c-409e-ae60-c3bf65b3f7e1,498cfe1d-13a8-4b2e-9bfe-b67af6fcd4b0,2028-10-17T07:10:00+00:00,Expedited,1199.99
53ecef90-5e23-47aa-a87b-4ed737be722b,b63b5db5-5b72-44d4-b71e-c077ce251b61,2028-10-17T07:15:00+00:00,Standard,3899.96
b74ecd07-d7c2-4402-9c86-3f7751162aae,d0b4cfae-b98d-444e-9cfd-ff39c73d1b30,2028-10-17T08:15:00+00:00,Expedited,209.99
85c3f2e4-31e5-4269-bcf2-98fc31c5c99a,d9e1adbc-a7e7-42fe-99f3-500896c1dd81,2028-10-17T09:15:00+00:00,Expedited,2109.97
853d3077-5448-46a6-acbf-8c35a21a7c8a,4ddfeca5-de96-499e-b005-098ae3ba3e81,2028-10-18T09:15:00+00:00,Overnight,959.92
35fc4776-5bc2-4939-b6b9-a36e80fb8e99,563320a4-6f5b-4e72-b0ee-52fed6a9f91c,2028-10-18T10:15:00+00:00,Overnight,1519.99
a6d26a3c-8395-4406-9d20-7b4a52156a97,fbde3fa9-c4e6-41b8-99b0-8f7326988c3c,2028-10-18T11:15:00+00:00,Expedited,1433.41
96f63ab4-65a7-4e8c-a435-85455dae3ff0,b5739b6f-5c88-4da9-915c-7a0cef6ccad1,2028-10-18T12:15:00+00:00,Standard,29.99
854f184f-bd0a-4c4d-9fd4-4dc0e8768178,3b3b9188-f59e-4672-8db1-1453d105ea99,2028-10-18T13:15:00+00:00,Two-Day,47.49
c687cbde-949a-4fa3-acb5-0de29738ce54,8400c110-5402-4286-9254-0a778ec8b0fa,2028-10-18T14:15:00+00:00,Standard,2304.92
e849221e-5ac3-4df3-bf4a-075c1b088d18,834a58b7-d1d5-49f3-842f-c3b5c53fed6c,2028-10-18T14:20:00+00:00,Overnight,269.97
8cafd9f8-42f6-456e-bbae-bc79b36e2a93,a72207ad-085f-4bbf-b4fe-8292423a0bc2,2028-10-18T14:25:00+00:00,Two-Day,5125.38
56012c7f-876d-4df8-928d-3b94d2eee66e,d1cf27b0-5abe-44e5-bb44-4cecaef834b5,2028-10-18T14:30:00+00:00,Two-Day,85.49
4d7a4efe-01a5-4c4a-9a48-a7475f0b13ff,0646786f-2280-4436-a0ba-bbd977f50674,2028-10-18T15:30:00+00:00,Overnight,3209.93
94047226-662f-415d-9821-c182e734d7ce,10c1a74d-5206-4faa-9724-dde0307e0200,2028-10-18T16:30:00+00:00,Overnight,421.96
607477e0-578b-4b40-b7b7-426a537f8da5,ead0d100-2f97-49ff-98ec-71d0e38448d6,2028-10-18T17:30:00+00:00,Overnight,474.98
f31ea5cb-8a31-4bfc-a33c-249df7068af0,62981c25-1e5e-400a-928d-219971691a38,2028-10-19T17:30:00+00:00,Standard,3265.41
53e148d6-7f9a-4e20-ace2-2e0684755dbe,71ae3850-4d86-4706-8b4f-8231a40816fd,2028-10-19T17:35:00+00:00,Two-Day,66.49
a0165907-8acc-426b-a367-c40c5712c02a,808a6569-7d8e-4c40-87e8-591616b713cf,2028-10-19T18:35:00+00:00,Overnight,3714.94
cfba7478-82b8-47ea-a2be-4c914c08bb34,6a4a985d-0587-4c94-b493-1add345c648b,2028-10-20T18:35:00+00:00,Two-Day,3234.89
56950a7d-6d2f-4c2f-81ee-6166904288aa,f25526be-faa7-484f-922e-7fd594c5868f,2028-10-20T19:35:00+00:00,Overnight,1574.97
a54bf16b-84f7-4f9a-a696-a3ef4b0150c3,b57e3bb7-b167-48e3-b253-f1c995dc7623,2028-10-21T19:35:00+00:00,Standard,1264.93
530204c5-7093-4e1b-bfc3-311678d5b472,8be04884-727a-4cb3-bf94-ba05b15871db,2028-10-21T20:35:00+00:00,Two-Day,2749.95
db42775c-4a8f-4f1c-afbd-a18fa0e166e5,ef11e0ef-6548-46fa-8363-811da65a6f1a,2028-10-21T21:35:00+00:00,Overnight,4667.91
e1b2e997-47e0-4fe7-8904-3bd07e75da25,81db1629-11fa-411c-99b3-a190a15184ee,2028-10-21T21:40:00+00:00,Expedited,6772.38
2d6c9259-bc24-42e5-9e41-210d302c7699,ea7ea40e-ee52-409d-acb1-1d8a17cdf19d,2028-10-21T22:40:00+00:00,Overnight,4679.88
381cf7a6-fb5a-4b58-bad4-f15caa8cc7d7,02a5ea67-13f0-4c10-8a28-d719aa0c800d,2028-10-21T23:40:00+00:00,Two-Day,379.96
73065fa6-7720-4e05-989b-1c264de25ddb,0c584330-94ba-46ea-a1ae-29709397dba9,2028-10-22T23:40:00+00:00,Expedited,1784.98
148ccd61-1863-4cfc-8aaf-dbad820241b7,927757ce-a2ba-45bd-a931-d2b6f7182e43,2028-10-22T23:45:00+00:00,Standard,5674.93
bfbc4d2d-7618-4903-957f-ce98beb369a6,b5676a08-f468-45d0-98e8-4ff36b2c9bc3,2028-10-22T23:50:00+00:00,Standard,3964.9
8452e195-5860-4e4c-86c7-d9c31ea5dbc0,70291651-e999-400b-8c42-953896d8f7f1,2028-10-22T23:55:00+00:00,Standard,4649.9
ab6816ca-7c99-4580-868d-1dbf08bd9171,41b776e7-382e-41a9-9b1f-cacac3065e26,2028-10-23T00:00:00+00:00,Standard,142.49
e0d88f1a-be3f-4bc3-91ff-c185e8c8f52a,179d21f5-7437-45cb-bc56-f8820621bf90,2028-10-24T00:00:00+00:00,Two-Day,984.4
df720f1b-5e72-42a3-8f81-98d63a013940,edd9f6e3-dc53-44e2-8be9-8d5d929e989b,2028-10-25T00:00:00+00:00,Two-Day,4147.43
c0e4db0e-1c6a-4941-82ca-dd3578713913,a3e2b954-c842-4301-a205-0a29abaa7547,2028-10-25T00:05:00+00:00,Overnight,4351.9
f367666f-e7ce-4bda-b40e-f45dadd87a4b,88f5a4b0-5e73-45f5-8c90-ef6231da9647,2028-10-25T00:10:00+00:00,Overnight,1399.98
7b0755e1-51dc-4d5e-8906-aae741b66190,e2a65767-1fd5-4c93-8cf8-5d5f57208c30,2028-10-25T00:15:00+00:00,Expedited,3475.41
167764f4-623f-4ccb-bbe8-954521e01dde,ad2df914-8853-42a2-805d-3d54aab0094f,2028-10-25T01:15:00+00:00,Standard,1324.95
9ef70278-da0a-4fc2-a454-b291e12bb62f,1cb27349-b642-46fb-ae6b-29b9901869dd,2028-10-25T02:15:00+00:00,Standard,514.96
8601409f-d562-41c6-9a0a-c7a7950a2136,4ad1b6d4-f227-4cb2-9970-84daf5d6f17f,2028-10-25T03:15:00+00:00,Standard,4514.92
74a6578e-5e5a-4712-8ccc-64ec94192ad0,dd6ecd5c-1802-46cd-a98b-e00aa554940b,2028-10-26T03:15:00+00:00,Standard,75.99
d4b08e3a-e187-4eeb-b8fe-a06d8ed31e0d,3834d15b-4df2-4397-87a1-f167263ef433,2028-10-26T04:15:00+00:00,Overnight,949.99
be1f9c22-4eba-4a2d-a6e9-7aac1db5b77f,9a20ab0a-ec7c-476f-b2b4-b559b9811fce,2028-10-27T04:15:00+00:00,Two-Day,1399.98
76fba0ff-be72-45b7-bbbc-83e0e9720adc,6c83e121-3d91-4c6f-b9a9-615d061a6278,2028-10-28T04:15:00+00:00,Expedited,189.99
f0e03515-3149-450f-a575-8ab18764994a,fd1db0a5-504b-4245-82f9-c4cedd3ac813,2028-10-29T04:15:00+00:00,Two-Day,142.47
a77ec901-6906-4c72-a2db-8c2f69778e50,6bf88b05-aec3-4b4e-8506-10de9955e8b0,2028-10-29T05:15:00+00:00,Standard,5389.92
37f73a57-94c4-4c4d-8bfd-f8527575dfb1,625242b1-ffdd-42dc-9c23-e7779b626f4d,2028-10-29T06:15:00+00:00,Overnight,1739.91
12c27421-3576-438f-8122-3ac2a35f73fd,12d94746-0b2b-4c1b-9c93-e3cc46985fa2,2028-10-29T07:15:00+00:00,Standard,2194.45
a792a196-a182-454d-8b48-0953f1266571,595aa705-8a5c-47c4-95ec-2e9690e62531,2028-10-30T07:15:00+00:00,Two-Day,5964.91
e2c808e6-d506-4107-ae6e-4f7c9f016f97,8ab5444b-96bb-4e4c-b279-e14cce45b60f,2028-10-30T08:15:00+00:00,Two-Day,399.99
a90565b7-9d18-4085-9e1c-28e0d14f4252,c388aae4-6c9a-467b-80ab-b7383e9421ee,2028-10-30T09:15:00+00:00,Overnight,1240.94
72aa49a1-f08c-4907-89f6-c4c8b8294c1e,d3a71ae5-fbb0-4585-a2a8-de1f0ed73c7c,2028-10-30T10:15:00+00:00,Standard,3172.89
