time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,city,month,month_name,season,weekend
2024-03-25,9.4,8.4,10.6,0.5,0.0,,13.9,,1011.6,,Bellevue,3,March,Spring,No
2024-03-26,9.8,7.8,13.4,0.0,0.0,,10.0,,1014.9,,Bellevue,3,March,Spring,No
2024-03-27,8.6,6.2,13.4,13.7,0.0,,11.7,,1007.2,,Bellevue,3,March,Spring,No
2024-03-28,8.4,6.2,12.3,5.1,0.0,,8.8,,1006.8,,Bellevue,3,March,Spring,No
2024-03-29,9.8,5.6,13.9,0.8,0.0,,6.7,,1012.3,,Bellevue,3,March,Spring,No
2024-03-30,9.8,4.5,13.9,0.0,0.0,,5.2,,1013.7,,Bellevue,3,March,Spring,Yes
2024-03-31,10.3,4.5,16.2,0.0,0.0,,4.6,,1014.8,,Bellevue,3,March,Spring,Yes
2024-04-01,11.1,6.2,16.2,0.0,0.0,,10.0,,1021.1,,Bellevue,4,April,Spring,No
2024-04-02,12.8,7.8,18.9,0.3,0.0,,14.8,,1021.5,,Bellevue,4,April,Spring,No
2024-04-03,8.3,6.7,11.2,1.1,0.0,,9.9,,1020.4,,Bellevue,4,April,Spring,No
2024-04-04,6.9,6.2,8.4,2.3,0.0,,8.4,,1010.7,,Bellevue,4,April,Spring,No
2024-04-05,7.7,5.6,10.6,0.0,0.0,,12.2,,1009.8,,Bellevue,4,April,Spring,No
2024-04-06,8.0,6.7,8.9,0.8,0.0,,13.8,,1018.6,,Bellevue,4,April,Spring,Yes
2024-04-07,9.0,6.2,11.2,0.5,0.0,,11.8,,1023.1,,Bellevue,4,April,Spring,Yes
2024-04-08,8.6,5.1,11.7,5.1,0.0,,16.8,,1021.6,,Bellevue,4,April,Spring,No
2024-04-09,10.8,8.4,13.4,1.0,0.0,,11.8,,1023.8,,Bellevue,4,April,Spring,No
2024-04-10,10.1,5.1,15.1,0.0,0.0,,4.3,,1026.2,,Bellevue,4,April,Spring,No
2024-04-11,9.8,6.7,12.8,0.0,0.0,,9.0,,1015.3,,Bellevue,4,April,Spring,No
2024-04-12,10.6,8.9,13.4,0.0,0.0,,8.8,,1011.2,,Bellevue,4,April,Spring,No
2024-04-13,11.0,6.7,15.6,0.0,0.0,,5.0,,1013.1,,Bellevue,4,April,Spring,Yes
2024-04-14,12.1,5.6,18.9,0.0,0.0,,5.4,,1015.7,,Bellevue,4,April,Spring,Yes
2024-04-15,9.4,7.3,11.7,0.0,0.0,,11.6,,1023.6,,Bellevue,4,April,Spring,No
2024-04-16,8.2,5.1,11.7,0.0,0.0,,7.8,,1027.6,,Bellevue,4,April,Spring,No
2024-04-17,8.6,1.2,14.5,0.0,0.0,,9.1,,1030.3,,Bellevue,4,April,Spring,No
2024-04-18,10.9,3.4,17.3,0.0,0.0,,7.0,,1025.2,,Bellevue,4,April,Spring,No
2024-04-19,13.8,5.6,20.6,0.0,0.0,,6.2,,1020.8,,Bellevue,4,April,Spring,No
2024-04-20,13.1,7.3,22.3,0.0,0.0,,11.0,,1017.0,,Bellevue,4,April,Spring,Yes
2024-04-21,10.2,6.2,13.9,0.0,0.0,,10.7,,1027.2,,Bellevue,4,April,Spring,Yes
2024-04-22,11.1,6.7,15.1,0.0,0.0,,8.9,,1021.5,,Bellevue,4,April,Spring,No
2024-04-23,14.1,8.4,21.2,0.0,0.0,,5.0,,1014.2,,Bellevue,4,April,Spring,No
2024-04-24,10.7,8.4,12.8,0.0,0.0,,12.3,,1017.0,,Bellevue,4,April,Spring,No
2024-04-25,10.8,9.5,12.3,19.6,0.0,,14.5,,1010.1,,Bellevue,4,April,Spring,No
2024-04-26,12.7,10.1,16.7,2.0,0.0,,11.4,,1010.7,,Bellevue,4,April,Spring,No
2024-04-27,10.4,8.9,11.7,2.3,0.0,,15.0,,1015.3,,Bellevue,4,April,Spring,Yes
2024-04-28,9.8,7.8,11.7,1.0,0.0,,15.2,,1017.5,,Bellevue,4,April,Spring,Yes
2024-04-29,8.1,5.1,11.7,5.8,0.0,,9.2,,1017.7,,Bellevue,4,April,Spring,No
2024-04-30,9.1,6.2,12.8,0.5,0.0,,8.3,,1019.7,,Bellevue,4,April,Spring,No
2024-05-01,9.8,3.9,15.1,0.0,0.0,,9.8,,1021.8,,Bellevue,5,May,Spring,No
2024-05-02,12.3,6.2,18.4,0.0,0.0,,6.7,,1017.0,,Bellevue,5,May,Spring,No
2024-05-03,13.3,7.3,19.5,0.0,0.0,,7.1,,1012.1,,Bellevue,5,May,Spring,No
2024-05-04,12.0,10.6,13.4,3.0,0.0,,6.1,,1001.4,,Bellevue,5,May,Spring,Yes
2024-05-05,10.1,9.5,11.2,3.6,0.0,,18.5,,1007.3,,Bellevue,5,May,Spring,Yes
2024-05-06,10.2,8.4,13.4,0.3,0.0,,14.8,,1012.4,,Bellevue,5,May,Spring,No
2024-05-07,10.3,6.2,15.1,2.5,0.0,,8.0,,1023.4,,Bellevue,5,May,Spring,No
2024-05-08,12.2,6.2,17.8,0.0,0.0,,6.9,,1029.8,,Bellevue,5,May,Spring,No
2024-05-09,16.0,8.9,22.8,0.0,0.0,,6.4,,1026.3,,Bellevue,5,May,Spring,No
2024-05-10,19.7,11.2,27.3,0.0,0.0,,5.4,,1018.8,,Bellevue,5,May,Spring,No
2024-05-11,20.5,12.8,28.4,0.0,0.0,,4.8,,1013.1,,Bellevue,5,May,Spring,Yes
2024-05-12,18.4,12.3,23.9,0.0,0.0,,5.4,,1014.3,,Bellevue,5,May,Spring,Yes
2024-05-13,14.8,12.5,19.5,0.0,0.0,,7.7,,1018.4,,Bellevue,5,May,Spring,No
2024-05-14,15.7,11.2,21.7,0.0,0.0,,7.6,,1022.0,,Bellevue,5,May,Spring,No
2024-05-15,17.4,12.3,23.9,0.0,0.0,,4.9,,1019.4,,Bellevue,5,May,Spring,No
2024-05-16,13.8,10.6,18.4,0.0,0.0,,14.1,,1014.5,,Bellevue,5,May,Spring,No
2024-05-17,12.3,8.4,16.2,0.0,0.0,,13.6,,1019.0,,Bellevue,5,May,Spring,No
2024-05-18,10.4,8.9,12.8,6.1,0.0,,6.7,,1019.2,,Bellevue,5,May,Spring,Yes
2024-05-19,11.9,7.8,16.2,0.0,0.0,,8.5,,1023.3,,Bellevue,5,May,Spring,Yes
2024-05-20,13.1,7.8,18.4,0.0,0.0,,6.9,,1024.2,,Bellevue,5,May,Spring,No
2024-05-21,10.5,8.9,11.7,16.8,0.0,,17.8,,1017.6,,Bellevue,5,May,Spring,No
2024-05-22,11.8,8.4,15.6,0.0,0.0,,8.9,,1013.9,,Bellevue,5,May,Spring,No
2024-05-23,13.0,9.5,16.7,0.0,0.0,,12.7,,1019.6,,Bellevue,5,May,Spring,No
2024-05-24,11.7,10.1,13.9,1.8,0.0,,10.8,,1012.4,,Bellevue,5,May,Spring,No
2024-05-25,11.4,9.5,14.5,0.0,0.0,,14.9,,1013.9,,Bellevue,5,May,Spring,Yes
2024-05-26,11.9,9.5,14.5,2.5,0.0,,13.3,,1019.8,,Bellevue,5,May,Spring,Yes
2024-05-27,14.6,11.2,18.9,0.0,0.0,,10.0,,1020.2,,Bellevue,5,May,Spring,No
2024-05-28,12.4,10.6,15.6,0.8,0.0,,9.0,,1019.4,,Bellevue,5,May,Spring,No
2024-05-29,11.7,8.4,14.5,2.8,0.0,,8.1,,1025.4,,Bellevue,5,May,Spring,No
2024-05-30,12.4,9.5,16.2,0.0,0.0,,6.6,,1028.6,,Bellevue,5,May,Spring,No
2024-05-31,14.7,7.8,21.2,0.0,0.0,,7.3,,1020.9,,Bellevue,5,May,Spring,No
2024-06-01,15.5,12.8,17.8,0.0,0.0,,5.8,,1014.0,,Bellevue,6,June,Summer,Yes
2024-06-02,14.1,12.8,15.6,16.5,0.0,,13.0,,1007.5,,Bellevue,6,June,Summer,Yes
2024-06-03,12.7,11.2,15.1,8.6,0.0,,18.8,,1007.3,,Bellevue,6,June,Summer,No
2024-06-04,13.3,10.6,16.7,2.8,0.0,,16.4,,1013.3,,Bellevue,6,June,Summer,No
2024-06-05,14.4,8.9,19.5,0.0,0.0,,7.8,,1022.4,,Bellevue,6,June,Summer,No
2024-06-06,15.9,10.1,21.7,0.0,0.0,,8.0,,1019.6,,Bellevue,6,June,Summer,No
2024-06-07,17.8,10.6,23.4,0.0,0.0,,7.6,,1015.4,,Bellevue,6,June,Summer,No
2024-06-08,20.1,11.7,25.6,0.0,0.0,,2.8,,1012.3,,Bellevue,6,June,Summer,Yes
2024-06-09,16.9,12.3,21.7,0.0,0.0,,10.0,,1016.0,,Bellevue,6,June,Summer,Yes
2024-06-10,15.1,10.6,21.2,0.0,0.0,,8.6,,1019.6,,Bellevue,6,June,Summer,No
2024-06-11,15.8,12.8,18.9,0.0,0.0,,14.7,,1017.4,,Bellevue,6,June,Summer,No
2024-06-12,14.9,11.7,18.9,0.0,0.0,,7.4,,1022.9,,Bellevue,6,June,Summer,No
2024-06-13,15.7,10.1,21.2,0.0,0.0,,5.8,,1018.7,,Bellevue,6,June,Summer,No
2024-06-14,13.5,9.5,17.3,0.3,0.0,,13.8,,1019.9,,Bellevue,6,June,Summer,No
2024-06-15,12.7,10.6,16.2,0.0,0.0,,14.8,,1018.1,,Bellevue,6,June,Summer,Yes
2024-06-16,12.9,9.5,16.7,0.0,0.0,,8.2,,1017.9,,Bellevue,6,June,Summer,Yes
2024-06-17,13.2,10.6,16.2,1.0,0.0,,8.4,,1017.1,,Bellevue,6,June,Summer,No
2024-06-18,14.8,10.6,20.1,0.0,0.0,,8.8,,1017.7,,Bellevue,6,June,Summer,No
2024-06-19,18.2,11.7,24.5,0.0,0.0,,6.6,,1015.3,,Bellevue,6,June,Summer,No
2024-06-20,21.1,14.5,26.7,0.0,0.0,,7.4,,1014.9,,Bellevue,6,June,Summer,No
2024-06-21,22.2,15.1,29.5,0.0,0.0,,5.0,,1013.4,,Bellevue,6,June,Summer,No
2024-06-22,19.0,14.5,23.4,0.0,0.0,,9.6,,1012.8,,Bellevue,6,June,Summer,Yes
2024-06-23,16.6,13.4,19.5,0.0,0.0,,13.6,,1016.3,,Bellevue,6,June,Summer,Yes
2024-06-24,16.4,12.3,21.2,0.0,0.0,,6.8,,1018.5,,Bellevue,6,June,Summer,No
2024-06-25,18.9,12.8,25.1,0.0,0.0,,7.1,,1014.3,,Bellevue,6,June,Summer,No
2024-06-26,16.9,14.5,19.5,0.3,0.0,,11.2,,1013.3,,Bellevue,6,June,Summer,No
2024-06-27,14.5,13.4,16.7,0.5,0.0,,8.7,,1016.6,,Bellevue,6,June,Summer,No
2024-06-28,16.9,12.8,21.7,0.0,0.0,,5.7,,1017.2,,Bellevue,6,June,Summer,No
2024-06-29,18.8,13.9,23.4,0.0,0.0,,5.8,,1017.0,,Bellevue,6,June,Summer,Yes
2024-06-30,19.1,16.2,24.5,0.0,0.0,,8.0,,1019.3,,Bellevue,6,June,Summer,Yes
2024-07-01,19.8,17.8,24.5,0.0,0.0,,5.3,,1020.7,,Bellevue,7,July,Summer,No
2024-07-02,17.3,13.9,22.3,0.0,0.0,,6.8,,1023.4,,Bellevue,7,July,Summer,No
2024-07-03,18.2,12.8,23.9,0.0,0.0,,5.9,,1024.9,,Bellevue,7,July,Summer,No
2024-07-04,20.9,14.5,26.7,0.0,0.0,,7.3,,1023.7,,Bellevue,7,July,Summer,No
2024-07-05,23.3,15.6,30.6,0.0,0.0,,5.9,,1020.9,,Bellevue,7,July,Summer,No
2024-07-06,24.9,17.3,31.7,0.0,0.0,,6.6,,1015.4,,Bellevue,7,July,Summer,Yes
2024-07-07,25.7,17.3,32.8,0.0,0.0,,4.9,,1014.2,,Bellevue,7,July,Summer,Yes
2024-07-08,26.8,18.9,33.9,0.0,0.0,,6.3,,1013.2,,Bellevue,7,July,Summer,No
2024-07-09,27.2,19.5,35.1,0.0,0.0,,5.9,,1011.0,,Bellevue,7,July,Summer,No
2024-07-10,24.3,18.9,30.1,0.0,0.0,,7.5,,1015.5,,Bellevue,7,July,Summer,No
2024-07-11,22.0,17.3,27.8,0.0,0.0,,7.6,,1019.2,,Bellevue,7,July,Summer,No
2024-07-12,21.7,15.1,27.3,0.0,0.0,,6.3,,1017.9,,Bellevue,7,July,Summer,No
2024-07-13,23.2,16.7,29.5,0.0,0.0,,8.2,,1015.7,,Bellevue,7,July,Summer,Yes
2024-07-14,23.3,17.8,28.9,0.0,0.0,,6.3,,1016.0,,Bellevue,7,July,Summer,Yes
2024-07-15,19.3,14.5,26.2,0.0,0.0,,8.0,,1019.0,,Bellevue,7,July,Summer,No
2024-07-16,22.8,15.6,30.6,0.0,0.0,,8.0,,1015.0,,Bellevue,7,July,Summer,No
2024-07-17,23.4,18.4,28.4,0.0,0.0,,7.4,,1014.5,,Bellevue,7,July,Summer,No
2024-07-18,21.3,15.1,28.4,0.0,0.0,,10.2,,1018.0,,Bellevue,7,July,Summer,No
2024-07-19,21.3,14.5,28.4,0.0,0.0,,6.6,,1021.0,,Bellevue,7,July,Summer,No
2024-07-20,23.1,16.7,29.5,0.0,0.0,,6.2,,1019.1,,Bellevue,7,July,Summer,Yes
2024-07-21,21.2,16.7,26.2,0.0,0.0,,4.8,,1017.6,,Bellevue,7,July,Summer,Yes
2024-07-22,17.0,15.6,19.5,0.0,0.0,,6.5,,1019.9,,Bellevue,7,July,Summer,No
2024-07-23,18.8,15.1,23.9,0.0,0.0,,7.8,,1021.1,,Bellevue,7,July,Summer,No
2024-07-24,18.9,14.5,25.1,0.0,0.0,,7.0,,1018.9,,Bellevue,7,July,Summer,No
2024-07-25,18.3,15.1,22.8,0.0,0.0,,8.6,,1022.6,,Bellevue,7,July,Summer,No
2024-07-26,18.8,13.9,24.5,0.0,0.0,,7.2,,1017.8,,Bellevue,7,July,Summer,No
2024-07-27,20.4,15.1,25.6,0.0,0.0,,4.7,,1011.7,,Bellevue,7,July,Summer,Yes
2024-07-28,17.6,14.5,21.2,0.0,0.0,,11.5,,1013.1,,Bellevue,7,July,Summer,Yes
2024-07-29,18.0,15.6,20.6,3.3,0.0,,13.8,,1012.7,,Bellevue,7,July,Summer,No
2024-07-30,20.3,17.3,24.5,0.8,0.0,,12.6,,1015.4,,Bellevue,7,July,Summer,No
2024-07-31,20.2,16.2,25.6,0.0,0.0,,6.4,,1017.3,,Bellevue,7,July,Summer,No
2024-08-01,22.6,17.3,27.8,0.0,0.0,,7.8,,1016.5,,Bellevue,8,August,Summer,No
2024-08-02,24.3,19.5,30.1,0.0,0.0,,5.5,,1018.3,,Bellevue,8,August,Summer,No
2024-08-03,21.4,15.1,27.8,0.0,0.0,,6.8,,1017.1,,Bellevue,8,August,Summer,Yes
2024-08-04,22.0,16.2,30.1,0.0,0.0,,6.7,,1013.6,,Bellevue,8,August,Summer,Yes
2024-08-05,19.6,14.5,25.6,0.0,0.0,,8.6,,1015.6,,Bellevue,8,August,Summer,No
2024-08-06,17.3,13.9,21.7,0.0,0.0,,10.2,,1020.6,,Bellevue,8,August,Summer,No
2024-08-07,19.1,14.5,25.6,0.0,0.0,,7.6,,1020.0,,Bellevue,8,August,Summer,No
2024-08-08,22.1,16.2,28.9,0.0,0.0,,7.4,,1014.5,,Bellevue,8,August,Summer,No
2024-08-09,23.0,17.8,29.5,0.0,0.0,,4.9,,1013.6,,Bellevue,8,August,Summer,No
2024-08-10,20.0,15.6,25.6,0.0,0.0,,9.8,,1016.0,,Bellevue,8,August,Summer,Yes
2024-08-11,17.8,15.6,21.2,0.0,0.0,,9.5,,1016.3,,Bellevue,8,August,Summer,Yes
2024-08-12,18.3,15.1,22.8,0.0,0.0,,11.5,,1014.6,,Bellevue,8,August,Summer,No
2024-08-13,18.6,15.6,21.7,0.0,0.0,,8.8,,1016.7,,Bellevue,8,August,Summer,No
2024-08-14,20.5,16.2,25.6,0.0,0.0,,5.4,,1018.6,,Bellevue,8,August,Summer,No
2024-08-15,19.5,16.2,23.9,0.0,0.0,,6.4,,1018.3,,Bellevue,8,August,Summer,No
2024-08-16,18.9,16.2,23.4,0.0,0.0,,7.6,,1016.2,,Bellevue,8,August,Summer,No
2024-08-17,19.8,15.1,24.5,12.0,0.0,,9.7,,1010.8,,Bellevue,8,August,Summer,Yes
2024-08-18,20.0,17.3,26.2,0.0,0.0,,10.1,,1014.4,,Bellevue,8,August,Summer,Yes
2024-08-19,18.8,13.9,24.5,0.0,0.0,,8.6,,1017.4,,Bellevue,8,August,Summer,No
2024-08-20,17.6,15.6,20.1,4.3,0.0,,10.6,,1019.3,,Bellevue,8,August,Summer,No
2024-08-21,17.7,15.1,20.6,0.0,0.0,,8.9,,1016.9,,Bellevue,8,August,Summer,No
2024-08-22,18.3,15.6,21.7,2.5,0.0,,4.3,,1012.1,,Bellevue,8,August,Summer,No
2024-08-23,14.7,13.4,16.7,11.2,0.0,,10.3,,1009.3,,Bellevue,8,August,Summer,No
2024-08-24,14.9,13.4,17.3,8.6,0.0,,15.5,,1015.8,,Bellevue,8,August,Summer,Yes
2024-08-25,18.1,13.4,23.4,0.0,0.0,,6.7,,1023.7,,Bellevue,8,August,Summer,Yes
2024-08-26,18.2,13.4,22.8,1.5,0.0,,5.3,,1021.0,,Bellevue,8,August,Summer,No
2024-08-27,16.1,12.8,19.5,2.0,0.0,,8.0,,1021.9,,Bellevue,8,August,Summer,No
2024-08-28,15.7,9.5,20.6,0.0,0.0,,6.6,,1024.5,,Bellevue,8,August,Summer,No
2024-08-29,18.2,12.3,23.9,0.0,0.0,,6.4,,1020.2,,Bellevue,8,August,Summer,No
2024-08-30,20.5,14.5,27.3,0.0,0.0,,5.3,,1018.2,,Bellevue,8,August,Summer,No
2024-08-31,21.6,15.6,27.3,0.0,0.0,,6.0,,1015.9,,Bellevue,8,August,Summer,Yes
2024-09-01,21.8,16.7,28.4,0.0,0.0,,4.5,,1012.3,,Bellevue,9,September,Autumn,Yes
2024-09-02,18.0,16.2,21.2,0.0,0.0,,10.4,,1015.1,,Bellevue,9,September,Autumn,No
2024-09-03,18.4,16.2,21.7,0.0,0.0,,6.4,,1021.2,,Bellevue,9,September,Autumn,No
2024-09-04,19.3,13.9,25.1,0.0,0.0,,6.4,,1021.4,,Bellevue,9,September,Autumn,No
2024-09-05,22.6,16.2,31.2,0.0,0.0,,5.1,,1018.5,,Bellevue,9,September,Autumn,No
2024-09-06,23.0,17.8,28.9,0.0,0.0,,6.0,,1014.9,,Bellevue,9,September,Autumn,No
2024-09-07,21.4,17.8,25.1,0.0,0.0,,3.1,,1011.9,,Bellevue,9,September,Autumn,Yes
2024-09-08,19.1,16.2,23.9,0.0,0.0,,9.2,,1011.7,,Bellevue,9,September,Autumn,Yes
2024-09-09,17.7,15.6,20.6,0.0,0.0,,6.5,,1014.8,,Bellevue,9,September,Autumn,No
2024-09-10,17.3,13.9,21.7,0.0,0.0,,8.0,,1012.0,,Bellevue,9,September,Autumn,No
2024-09-11,15.7,12.8,20.6,6.1,0.0,,6.3,,1007.7,,Bellevue,9,September,Autumn,No
2024-09-12,16.8,13.9,20.6,0.0,0.0,,4.8,,1013.5,,Bellevue,9,September,Autumn,No
2024-09-13,15.3,12.3,18.4,1.0,0.0,,7.3,,1015.7,,Bellevue,9,September,Autumn,No
2024-09-14,15.4,13.9,19.5,2.3,0.0,,6.9,,1013.1,,Bellevue,9,September,Autumn,Yes
2024-09-15,15.0,12.3,18.4,0.8,0.0,,5.0,,1014.9,,Bellevue,9,September,Autumn,Yes
2024-09-16,15.5,10.6,20.6,0.0,0.0,,3.2,,1014.2,,Bellevue,9,September,Autumn,No
2024-09-17,14.7,11.7,17.8,0.0,0.0,,10.4,,1011.5,,Bellevue,9,September,Autumn,No
2024-09-18,16.9,15.1,20.6,0.0,0.0,,5.2,,1015.7,,Bellevue,9,September,Autumn,No
2024-09-19,16.1,11.7,21.2,0.0,0.0,,4.6,,1016.2,,Bellevue,9,September,Autumn,No
2024-09-20,14.8,11.7,18.4,0.5,0.0,,4.9,,1019.9,,Bellevue,9,September,Autumn,No
2024-09-21,15.1,9.5,21.7,0.0,0.0,,3.6,,1022.5,,Bellevue,9,September,Autumn,Yes
2024-09-22,16.5,11.2,21.2,0.0,0.0,,3.4,,1019.9,,Bellevue,9,September,Autumn,Yes
2024-09-23,19.1,15.6,23.4,0.0,0.0,,7.0,,1019.9,,Bellevue,9,September,Autumn,No
2024-09-24,18.9,15.6,24.5,0.0,0.0,,5.6,,1009.9,,Bellevue,9,September,Autumn,No
2024-09-25,16.7,13.4,18.9,2.5,0.0,,11.5,,1006.3,,Bellevue,9,September,Autumn,No
2024-09-26,15.3,11.7,19.5,2.0,0.0,,11.1,,1015.1,,Bellevue,9,September,Autumn,No
2024-09-27,16.0,13.4,20.1,0.8,0.0,,8.8,,1019.8,,Bellevue,9,September,Autumn,No
2024-09-28,13.4,10.6,17.3,0.0,0.0,,4.7,,1014.4,,Bellevue,9,September,Autumn,Yes
2024-09-29,13.6,10.1,16.7,0.0,0.0,,7.1,,1024.0,,Bellevue,9,September,Autumn,Yes
2024-09-30,13.2,8.9,18.4,0.0,0.0,,4.6,,1028.6,,Bellevue,9,September,Autumn,No
2024-10-01,13.8,7.8,19.5,0.0,0.0,,6.2,,1021.4,,Bellevue,10,October,Autumn,No
2024-10-02,14.4,12.3,17.8,0.0,0.0,,6.1,,1025.5,,Bellevue,10,October,Autumn,No
2024-10-03,12.7,8.4,17.8,0.0,0.0,,4.3,,1017.1,,Bellevue,10,October,Autumn,No
2024-10-04,12.3,9.5,16.7,11.2,0.0,,11.5,,1012.3,,Bellevue,10,October,Autumn,No
2024-10-05,12.9,9.5,16.7,0.0,0.0,,6.8,,1023.4,,Bellevue,10,October,Autumn,Yes
2024-10-06,13.6,8.4,20.6,0.0,0.0,,5.3,,1020.8,,Bellevue,10,October,Autumn,Yes
2024-10-07,15.9,8.4,24.5,0.0,0.0,,3.5,,1015.9,,Bellevue,10,October,Autumn,No
2024-10-08,16.4,12.8,19.5,9.1,0.0,,11.4,,1013.7,,Bellevue,10,October,Autumn,No
2024-10-09,14.0,0.1,16.7,0.0,0.0,,5.8,,1018.9,,Bellevue,10,October,Autumn,No
2024-10-10,12.0,10.1,15.6,0.0,0.0,,5.6,,1022.3,,Bellevue,10,October,Autumn,No
2024-10-11,10.4,4.5,14.5,0.0,0.0,,3.9,,1017.3,,Bellevue,10,October,Autumn,No
2024-10-12,12.2,7.8,18.9,0.0,0.0,,2.1,,1018.5,,Bellevue,10,October,Autumn,Yes
2024-10-13,15.3,8.9,23.4,0.0,0.0,,4.8,,1019.4,,Bellevue,10,October,Autumn,Yes
2024-10-14,15.2,12.3,18.9,0.5,0.0,,10.7,,1018.2,,Bellevue,10,October,Autumn,No
2024-10-15,13.9,12.3,15.6,0.8,0.0,,7.4,,1018.1,,Bellevue,10,October,Autumn,No
2024-10-16,12.8,9.5,16.7,1.0,0.0,,12.9,,1014.6,,Bellevue,10,October,Autumn,No
2024-10-17,10.0,8.4,12.3,0.0,0.0,,8.5,,1017.5,,Bellevue,10,October,Autumn,No
2024-10-18,9.4,7.3,11.7,1.8,0.0,,11.5,,1022.6,,Bellevue,10,October,Autumn,No
2024-10-19,15.6,11.7,18.9,3.3,0.0,,19.0,,1019.8,,Bellevue,10,October,Autumn,Yes
2024-10-20,15.7,12.3,18.9,0.8,0.0,,11.8,,1013.0,,Bellevue,10,October,Autumn,Yes
2024-10-21,11.3,10.1,13.4,5.1,0.0,,7.5,,1017.0,,Bellevue,10,October,Autumn,No
2024-10-22,10.2,6.7,13.9,0.0,0.0,,6.7,,1025.8,,Bellevue,10,October,Autumn,No
2024-10-23,8.7,6.2,11.7,0.0,0.0,,6.6,,1026.0,,Bellevue,10,October,Autumn,No
2024-10-24,9.6,6.7,13.4,0.0,0.0,,6.7,,1025.7,,Bellevue,10,October,Autumn,No
2024-10-25,10.9,7.3,15.1,0.5,0.0,,5.3,,1013.5,,Bellevue,10,October,Autumn,No
2024-10-26,13.2,11.2,16.2,9.7,0.0,,13.0,,1012.9,,Bellevue,10,October,Autumn,Yes
2024-10-27,11.7,9.5,13.4,17.3,0.0,,16.5,,1009.6,,Bellevue,10,October,Autumn,Yes
2024-10-28,10.6,9.5,12.8,0.3,0.0,,13.8,,1013.6,,Bellevue,10,October,Autumn,No
2024-10-29,9.7,7.3,12.8,0.0,0.0,,8.2,,1018.5,,Bellevue,10,October,Autumn,No
2024-10-30,7.8,5.6,10.6,5.8,0.0,,10.4,,1011.2,,Bellevue,10,October,Autumn,No
2024-10-31,7.7,3.9,11.2,9.4,0.0,,4.9,,1010.9,,Bellevue,10,October,Autumn,No
2024-11-01,8.9,7.8,10.6,15.0,0.0,,12.6,,1003.7,,Bellevue,11,November,Autumn,No
2024-11-02,9.6,7.8,11.7,3.6,0.0,,7.1,,1008.9,,Bellevue,11,November,Autumn,Yes
2024-11-03,9.5,8.4,11.2,0.0,0.0,,6.3,,1020.8,,Bellevue,11,November,Autumn,Yes
2024-11-04,10.2,6.2,13.9,7.6,0.0,,16.5,,1017.0,,Bellevue,11,November,Autumn,No
2024-11-05,7.8,5.1,11.2,0.0,0.0,,4.9,,1026.4,,Bellevue,11,November,Autumn,No
2024-11-06,8.5,5.1,12.8,0.0,0.0,,2.1,,1028.4,,Bellevue,11,November,Autumn,No
2024-11-07,8.5,2.3,14.5,0.0,0.0,,2.4,,1023.4,,Bellevue,11,November,Autumn,No
2024-11-08,11.0,6.7,16.2,0.0,0.0,,11.8,,1018.7,,Bellevue,11,November,Autumn,No
2024-11-09,10.1,8.9,11.2,1.5,0.0,,8.6,,1014.9,,Bellevue,11,November,Autumn,Yes
2024-11-10,11.1,9.5,13.4,8.4,0.0,,6.9,,1011.5,,Bellevue,11,November,Autumn,Yes
2024-11-11,10.0,8.9,11.7,18.5,0.0,,16.2,,1004.1,,Bellevue,11,November,Autumn,No
2024-11-12,10.3,8.9,12.3,3.0,0.0,,17.1,,1011.7,,Bellevue,11,November,Autumn,No
2024-11-13,10.5,8.9,13.4,11.9,0.0,,12.9,,1001.6,,Bellevue,11,November,Autumn,No
2024-11-14,9.1,6.2,10.6,5.8,0.0,,13.9,,1012.0,,Bellevue,11,November,Autumn,No
2024-11-15,7.1,4.5,10.1,1.5,0.0,,4.1,,1019.1,,Bellevue,11,November,Autumn,No
2024-11-16,5.0,2.8,7.3,5.6,0.0,,10.7,,1013.9,,Bellevue,11,November,Autumn,Yes
2024-11-17,8.6,5.6,10.6,0.8,0.0,,19.1,,1003.0,,Bellevue,11,November,Autumn,Yes
2024-11-18,5.4,3.7,6.7,1.8,0.0,,15.2,,1011.9,,Bellevue,11,November,Autumn,No
2024-11-19,5.8,2.3,9.5,6.9,0.0,,14.5,,1008.0,,Bellevue,11,November,Autumn,No
2024-11-20,8.3,5.1,12.3,2.5,0.0,,14.4,,1005.7,,Bellevue,11,November,Autumn,No
2024-11-21,7.4,4.5,10.1,0.3,0.0,,2.3,,1012.3,,Bellevue,11,November,Autumn,No
2024-11-22,9.9,6.7,14.5,8.1,0.0,,12.7,,1003.0,,Bellevue,11,November,Autumn,No
2024-11-23,7.4,4.5,10.6,0.0,0.0,,9.1,,1006.6,,Bellevue,11,November,Autumn,Yes
2024-11-24,6.9,5.1,8.4,6.6,0.0,,5.0,,1011.2,,Bellevue,11,November,Autumn,Yes
2024-11-25,7.6,6.2,8.9,12.4,0.0,,1.2,,1013.9,,Bellevue,11,November,Autumn,No
2024-11-26,7.1,6.2,7.8,0.0,0.0,,1.5,,1021.6,,Bellevue,11,November,Autumn,No
2024-11-27,5.9,2.8,7.8,1.3,0.0,,2.9,,1028.1,,Bellevue,11,November,Autumn,No
2024-11-28,3.7,0.6,7.3,0.0,0.0,,3.3,,1025.7,,Bellevue,11,November,Autumn,No
