time,city,daily_sales
2024-12-02,Bellevue,311.15
2024-12-03,Bellevue,311.15
2024-12-04,Bellevue,309.55
2024-12-05,Bellevue,313.25
2024-12-06,Bellevue,315.05
2024-12-07,Bellevue,641.01
2024-12-08,Bellevue,626.31
2024-12-09,Bellevue,315.25
2024-12-10,Bellevue,312.95
2024-12-11,Bellevue,313.25
2024-12-12,Bellevue,314.75
2024-12-13,Bellevue,328.15
2024-12-14,Bellevue,628.31
2024-12-15,Bellevue,623.81
2024-12-16,Bellevue,321.15
2024-12-17,Bellevue,338.25
2024-12-18,Bellevue,327.55
2024-12-19,Bellevue,323.25
2024-12-20,Bellevue,317.55
2024-12-21,Bellevue,633.41
2024-12-22,Bellevue,632.81
2024-12-23,Bellevue,320.55
2024-12-24,Bellevue,318.55
2024-12-25,Bellevue,335.45
2024-12-26,Bellevue,321.15
2024-12-27,Bellevue,329.95
2024-12-28,Bellevue,630.91
2024-12-29,Bellevue,627.11
2024-12-30,Bellevue,314.75
2024-12-31,Bellevue,313.75
2025-01-01,Bellevue,315.05
2025-01-02,Bellevue,314.75
2025-01-03,Bellevue,327.05
2025-01-04,Bellevue,632.21
2025-01-05,Bellevue,627.01
2025-01-06,Bellevue,315.25
2025-01-07,Bellevue,313.95
2025-01-08,Bellevue,317.15
2025-01-09,Bellevue,315.95
2025-01-10,Bellevue,322.15
2025-01-11,Bellevue,622.51
2025-01-12,Bellevue,620.91
2025-01-13,Bellevue,311.35
2025-01-14,Bellevue,311.95
2025-01-15,Bellevue,312.55
2025-01-16,Bellevue,312.65
2025-01-17,Bellevue,311.95
2025-01-18,Bellevue,619.21
2025-01-19,Bellevue,618.21
2025-01-20,Bellevue,309.45
2025-01-21,Bellevue,309.75
2025-01-22,Bellevue,310.25
2025-01-23,Bellevue,310.75
2025-01-24,Bellevue,312.55
2025-01-25,Bellevue,619.41
2025-01-26,Bellevue,618.21
2025-01-27,Bellevue,310.25
2025-01-28,Bellevue,310.05
2025-01-29,Bellevue,310.65
2025-01-30,Bellevue,313.35
2025-01-31,Bellevue,330.25
2025-02-01,Bellevue,622.51
2025-02-02,Bellevue,619.51
2025-02-03,Bellevue,312.45
2025-02-04,Bellevue,310.45
2025-02-05,Bellevue,314.95
2025-02-06,Bellevue,315.85
2025-02-07,Bellevue,309.85
2025-02-08,Bellevue,621.61
2025-02-09,Bellevue,620.51
2025-02-10,Bellevue,309.65
2025-02-11,Bellevue,307.65
2025-02-12,Bellevue,308.45
2025-02-13,Bellevue,309.05
2025-02-14,Bellevue,311.65
2025-02-15,Bellevue,624.71
2025-02-16,Bellevue,636.01
2025-02-17,Bellevue,323.45
2025-02-18,Bellevue,317.25
2025-02-19,Bellevue,322.45
2025-02-20,Bellevue,316.35
2025-02-21,Bellevue,321.15
2025-02-22,Bellevue,643.11
2025-02-23,Bellevue,636.81
2025-02-24,Bellevue,324.85
2025-02-25,Bellevue,330.15
2025-02-26,Bellevue,316.25
2025-02-27,Bellevue,318.95
2025-02-28,Bellevue,317.55
2025-03-01,Bellevue,935.26
2025-03-02,Bellevue,934.96
2025-03-03,Bellevue,472.63
2025-03-04,Bellevue,476.13
2025-03-05,Bellevue,470.43
2025-03-06,Bellevue,470.43
2025-03-07,Bellevue,469.53
2025-03-08,Bellevue,936.76
2025-03-09,Bellevue,945.16
2025-03-10,Bellevue,468.53
2025-03-11,Bellevue,471.23
2025-03-12,Bellevue,479.03
2025-03-13,Bellevue,478.43
2025-03-14,Bellevue,468.93
2025-03-15,Bellevue,953.36
2025-03-16,Bellevue,935.26
2025-03-17,Bellevue,472.33
2025-03-18,Bellevue,468.43
2025-03-19,Bellevue,472.13
2025-03-20,Bellevue,481.33
2025-03-21,Bellevue,477.33
2025-03-22,Bellevue,934.56
2025-03-23,Bellevue,960.16
2025-03-24,Bellevue,483.13
2025-03-25,Bellevue,477.63
2025-03-26,Bellevue,485.43
2025-03-27,Bellevue,478.33
2025-03-28,Bellevue,481.33
2025-03-29,Bellevue,934.96
2025-03-30,Bellevue,937.86
2025-03-31,Bellevue,473.73
2025-04-01,Bellevue,472.43
2025-04-02,Bellevue,477.23
2025-04-03,Bellevue,471.93
2025-04-04,Bellevue,473.53
2025-04-05,Bellevue,939.56
2025-04-06,Bellevue,949.36
2025-04-07,Bellevue,485.63
2025-04-08,Bellevue,488.23
2025-04-09,Bellevue,473.73
2025-04-10,Bellevue,478.53
2025-04-11,Bellevue,472.33
2025-04-12,Bellevue,937.26
2025-04-13,Bellevue,935.96
2025-04-14,Bellevue,475.23
2025-04-15,Bellevue,476.03
2025-04-16,Bellevue,475.33
2025-04-17,Bellevue,475.43
2025-04-18,Bellevue,476.83
2025-04-19,Bellevue,939.86
2025-04-20,Bellevue,941.36
2025-04-21,Bellevue,473.53
2025-04-22,Bellevue,473.23
2025-04-23,Bellevue,474.63
2025-04-24,Bellevue,477.13
2025-04-25,Bellevue,478.33
2025-04-26,Bellevue,938.96
2025-04-27,Bellevue,936.56
2025-04-28,Bellevue,474.33
2025-04-29,Bellevue,484.03
2025-04-30,Bellevue,474.03
2025-05-01,Bellevue,477.63
2025-05-02,Bellevue,478.03
2025-05-03,Bellevue,939.76
2025-05-04,Bellevue,936.86
2025-05-05,Bellevue,476.53
2025-05-06,Bellevue,480.13
2025-05-07,Bellevue,477.53
2025-05-08,Bellevue,474.73
2025-05-09,Bellevue,477.03
2025-05-10,Bellevue,939.86
2025-05-11,Bellevue,938.76
2025-05-12,Bellevue,476.53
2025-05-13,Bellevue,475.43
2025-05-14,Bellevue,475.53
2025-05-15,Bellevue,476.73
2025-05-16,Bellevue,480.43
2025-05-17,Bellevue,959.36
2025-05-18,Bellevue,937.96
2025-05-19,Bellevue,477.03
2025-05-20,Bellevue,474.93
2025-05-21,Bellevue,475.63
2025-05-22,Bellevue,477.23
2025-05-23,Bellevue,476.53
2025-05-24,Bellevue,941.96
2025-05-25,Bellevue,941.56
2025-05-26,Bellevue,478.83
2025-05-27,Bellevue,479.13
2025-05-28,Bellevue,482.83
2025-05-29,Bellevue,480.03
2025-05-30,Bellevue,479.93
2025-05-31,Bellevue,941.36
2025-06-01,Bellevue,1557.97
2023-01-01,Everett,458.4
2023-01-02,Everett,231.7
2023-01-03,Everett,232.2
2023-01-04,Everett,234.0
2023-01-05,Everett,237.8
2023-01-06,Everett,235.3
2023-01-07,Everett,461.0
2023-01-08,Everett,460.7
2023-01-09,Everett,234.4
2023-01-10,Everett,234.9
2023-01-11,Everett,236.4
2023-01-12,Everett,235.6
2023-01-13,Everett,237.2
2023-01-14,Everett,462.6
2023-01-15,Everett,460.7
2023-01-16,Everett,234.2
2023-01-17,Everett,233.5
2023-01-18,Everett,232.7
2023-01-19,Everett,230.5
2023-01-20,Everett,230.6
2023-01-21,Everett,455.6
2023-01-22,Everett,456.9
2023-01-23,Everett,231.3
2023-01-24,Everett,232.0
2023-01-25,Everett,233.5
2023-01-26,Everett,234.8
2023-01-27,Everett,243.3
2023-01-28,Everett,457.9
2023-01-29,Everett,453.7
2023-01-30,Everett,226.7
2023-01-31,Everett,228.9
2023-02-01,Everett,231.6
2023-02-02,Everett,234.1
2023-02-03,Everett,234.5
2023-02-04,Everett,461.1
2023-02-05,Everett,460.1
2023-02-06,Everett,234.0
2023-02-07,Everett,234.2
2023-02-08,Everett,232.5
2023-02-09,Everett,235.6
2023-02-10,Everett,235.0
2023-02-11,Everett,458.2
2023-02-12,Everett,458.9
2023-02-13,Everett,231.8
2023-02-14,Everett,229.4
2023-02-15,Everett,229.5
2023-02-16,Everett,232.0
2023-02-17,Everett,232.4
2023-02-18,Everett,458.4
2023-02-19,Everett,458.9
2023-02-20,Everett,234.5
2023-02-21,Everett,231.3
2023-02-22,Everett,227.2
2023-02-23,Everett,225.6
2023-02-24,Everett,225.1
2023-02-25,Everett,453.9
2023-02-26,Everett,455.4
2023-02-27,Everett,229.3
2023-02-28,Everett,228.2
2023-03-01,Everett,341.9
2023-03-02,Everett,344.0
2023-03-03,Everett,342.8
2023-03-04,Everett,682.4
2023-03-05,Everett,682.4
2023-03-06,Everett,345.2
2023-03-07,Everett,345.6
2023-03-08,Everett,344.3
2023-03-09,Everett,346.0
2023-03-10,Everett,345.1
2023-03-11,Everett,685.0
2023-03-12,Everett,685.4
2023-03-13,Everett,345.4
2023-03-14,Everett,345.5
2023-03-15,Everett,345.5
2023-03-16,Everett,345.2
2023-03-17,Everett,349.4
2023-03-18,Everett,690.6
2023-03-19,Everett,690.7
2023-03-20,Everett,349.1
2023-03-21,Everett,351.3
2023-03-22,Everett,348.8
2023-03-23,Everett,346.8
2023-03-24,Everett,344.5
2023-03-25,Everett,683.0
2023-03-26,Everett,684.2
2023-03-27,Everett,347.0
2023-03-28,Everett,351.5
2023-03-29,Everett,350.0
2023-03-30,Everett,347.9
2023-03-31,Everett,346.4
2023-04-01,Everett,683.4
2023-04-02,Everett,682.8
2023-04-03,Everett,344.2
2023-04-04,Everett,345.3
2023-04-05,Everett,346.7
2023-04-06,Everett,349.1
2023-04-07,Everett,350.2
2023-04-08,Everett,687.8
2023-04-09,Everett,688.8
2023-04-10,Everett,347.0
2023-04-11,Everett,345.6
2023-04-12,Everett,346.2
2023-04-13,Everett,346.6
2023-04-14,Everett,348.2
2023-04-15,Everett,687.9
2023-04-16,Everett,687.1
2023-04-17,Everett,345.8
2023-04-18,Everett,345.7
2023-04-19,Everett,346.6
2023-04-20,Everett,346.0
2023-04-21,Everett,348.4
2023-04-22,Everett,690.2
2023-04-23,Everett,689.1
2023-04-24,Everett,349.4
2023-04-25,Everett,349.7
2023-04-26,Everett,350.8
2023-04-27,Everett,351.6
2023-04-28,Everett,355.0
2023-04-29,Everett,696.9
2023-04-30,Everett,691.5
2023-05-01,Everett,350.6
2023-05-02,Everett,354.0
2023-05-03,Everett,355.1
2023-05-04,Everett,351.5
2023-05-05,Everett,349.5
2023-05-06,Everett,689.3
2023-05-07,Everett,690.4
2023-05-08,Everett,351.8
2023-05-09,Everett,351.8
2023-05-10,Everett,353.1
2023-05-11,Everett,354.6
2023-05-12,Everett,357.9
2023-05-13,Everett,699.3
2023-05-14,Everett,701.0
2023-05-15,Everett,363.7
2023-05-16,Everett,361.9
2023-05-17,Everett,357.3
2023-05-18,Everett,356.6
2023-05-19,Everett,355.2
2023-05-20,Everett,694.2
2023-05-21,Everett,691.1
2023-05-22,Everett,351.6
2023-05-23,Everett,352.7
2023-05-24,Everett,354.2
2023-05-25,Everett,356.5
2023-05-26,Everett,358.6
2023-05-27,Everett,693.8
2023-05-28,Everett,692.2
2023-05-29,Everett,352.7
2023-05-30,Everett,350.9
2023-05-31,Everett,351.8
2023-06-01,Everett,578.6
2023-06-02,Everett,579.6
2023-06-03,Everett,1144.8
2023-06-04,Everett,1144.2
2023-06-05,Everett,580.5
2023-06-06,Everett,583.6
2023-06-07,Everett,586.7
2023-06-08,Everett,583.3
2023-06-09,Everett,578.9
2023-06-10,Everett,1143.8
2023-06-11,Everett,1146.5
2023-06-12,Everett,585.7
2023-06-13,Everett,580.8
2023-06-14,Everett,579.4
2023-06-15,Everett,580.4
2023-06-16,Everett,581.2
2023-06-17,Everett,1142.5
2023-06-18,Everett,1142.0
2023-06-19,Everett,577.7
2023-06-20,Everett,578.3
2023-06-21,Everett,580.9
2023-06-22,Everett,582.3
2023-06-23,Everett,583.2
2023-06-24,Everett,1145.1
2023-06-25,Everett,1146.7
2023-06-26,Everett,581.8
2023-06-27,Everett,582.6
2023-06-28,Everett,583.8
2023-06-29,Everett,584.2
2023-06-30,Everett,583.2
2023-07-01,Everett,1147.3
2023-07-02,Everett,1148.3
2023-07-03,Everett,584.9
2023-07-04,Everett,587.4
2023-07-05,Everett,589.5
2023-07-06,Everett,586.8
2023-07-07,Everett,582.9
2023-07-08,Everett,1146.9
2023-07-09,Everett,1147.3
2023-07-10,Everett,581.7
2023-07-11,Everett,582.8
2023-07-12,Everett,581.7
2023-07-13,Everett,583.2
2023-07-14,Everett,585.3
2023-07-15,Everett,1151.3
2023-07-16,Everett,1149.8
2023-07-17,Everett,582.7
2023-07-18,Everett,583.5
2023-07-19,Everett,586.8
2023-07-20,Everett,587.0
2023-07-21,Everett,583.8
2023-07-22,Everett,1148.6
2023-07-23,Everett,1149.6
2023-07-24,Everett,582.7
2023-07-25,Everett,582.4
2023-07-26,Everett,582.7
2023-07-27,Everett,584.4
2023-07-28,Everett,583.5
2023-07-29,Everett,1147.5
2023-07-30,Everett,1148.3
2023-07-31,Everett,583.1
2023-08-01,Everett,584.6
2023-08-02,Everett,585.6
2023-08-03,Everett,585.2
2023-08-04,Everett,585.4
2023-08-05,Everett,1150.5
2023-08-06,Everett,1150.4
2023-08-07,Everett,584.7
2023-08-08,Everett,584.8
2023-08-09,Everett,583.5
2023-08-10,Everett,584.2
2023-08-11,Everett,584.6
2023-08-12,Everett,1150.7
2023-08-13,Everett,1153.3
2023-08-14,Everett,590.2
2023-08-15,Everett,591.6
2023-08-16,Everett,591.4
2023-08-17,Everett,589.2
2023-08-18,Everett,583.5
2023-08-19,Everett,1148.0
2023-08-20,Everett,1149.6
2023-08-21,Everett,581.8
2023-08-22,Everett,582.5
2023-08-23,Everett,583.0
2023-08-24,Everett,583.0
2023-08-25,Everett,585.7
2023-08-26,Everett,1152.2
2023-08-27,Everett,1152.3
2023-08-28,Everett,583.2
2023-08-29,Everett,582.0
2023-08-30,Everett,583.6
2023-08-31,Everett,582.9
2023-09-01,Everett,470.8
2023-09-02,Everett,926.2
2023-09-03,Everett,923.0
2023-09-04,Everett,471.4
2023-09-05,Everett,468.3
2023-09-06,Everett,469.1
2023-09-07,Everett,468.6
2023-09-08,Everett,468.9
2023-09-09,Everett,922.6
2023-09-10,Everett,924.2
2023-09-11,Everett,470.4
2023-09-12,Everett,469.0
2023-09-13,Everett,470.5
2023-09-14,Everett,470.1
2023-09-15,Everett,471.3
2023-09-16,Everett,921.1
2023-09-17,Everett,920.9
2023-09-18,Everett,468.4
2023-09-19,Everett,467.4
2023-09-20,Everett,466.1
2023-09-21,Everett,466.9
2023-09-22,Everett,469.7
2023-09-23,Everett,920.2
2023-09-24,Everett,919.4
2023-09-25,Everett,467.6
2023-09-26,Everett,466.4
2023-09-27,Everett,465.5
2023-09-28,Everett,465.2
2023-09-29,Everett,463.6
2023-09-30,Everett,916.4
2023-10-01,Everett,917.3
2023-10-02,Everett,465.8
2023-10-03,Everett,469.7
2023-10-04,Everett,467.2
2023-10-05,Everett,467.6
2023-10-06,Everett,468.4
2023-10-07,Everett,924.4
2023-10-08,Everett,922.9
2023-10-09,Everett,469.2
2023-10-10,Everett,465.7
2023-10-11,Everett,464.7
2023-10-12,Everett,465.3
2023-10-13,Everett,468.3
2023-10-14,Everett,919.3
2023-10-15,Everett,921.8
2023-10-16,Everett,467.6
2023-10-17,Everett,465.6
2023-10-18,Everett,469.6
2023-10-19,Everett,468.5
2023-10-20,Everett,465.7
2023-10-21,Everett,916.4
2023-10-22,Everett,915.9
2023-10-23,Everett,463.3
2023-10-24,Everett,461.3
2023-10-25,Everett,459.8
2023-10-26,Everett,458.9
2023-10-27,Everett,458.0
2023-10-28,Everett,909.5
2023-10-29,Everett,910.4
2023-10-30,Everett,459.5
2023-10-31,Everett,460.2
2023-11-01,Everett,462.5
2023-11-02,Everett,466.1
2023-11-03,Everett,465.3
2023-11-04,Everett,919.1
2023-11-05,Everett,916.9
2023-11-06,Everett,463.3
2023-11-07,Everett,463.2
2023-11-08,Everett,461.5
2023-11-09,Everett,465.0
2023-11-10,Everett,461.9
2023-11-11,Everett,914.7
2023-11-12,Everett,914.1
2023-11-13,Everett,460.9
2023-11-14,Everett,457.3
2023-11-15,Everett,456.8
2023-11-16,Everett,456.8
2023-11-17,Everett,457.8
2023-11-18,Everett,916.7
2023-11-19,Everett,912.3
2023-11-20,Everett,459.3
2023-11-21,Everett,469.1
2023-11-22,Everett,462.7
2023-11-23,Everett,459.0
2023-11-24,Everett,456.2
2023-11-25,Everett,908.2
2023-11-26,Everett,908.7
2023-11-27,Everett,457.4
2023-11-28,Everett,456.2
2023-11-29,Everett,455.1
2023-11-30,Everett,457.3
2023-12-01,Everett,232.7
2023-12-02,Everett,466.8
2023-12-03,Everett,460.4
2023-12-04,Everett,236.7
2023-12-05,Everett,238.6
2023-12-06,Everett,235.6
2023-12-07,Everett,233.0
2023-12-08,Everett,231.5
2023-12-09,Everett,456.7
2023-12-10,Everett,462.0
2023-12-11,Everett,235.8
2023-12-12,Everett,233.1
2023-12-13,Everett,234.8
2023-12-14,Everett,234.2
2023-12-15,Everett,235.8
2023-12-16,Everett,458.3
2023-12-17,Everett,457.5
2023-12-18,Everett,234.4
2023-12-19,Everett,236.8
2023-12-20,Everett,234.8
2023-12-21,Everett,235.0
2023-12-22,Everett,232.8
2023-12-23,Everett,456.5
2023-12-24,Everett,457.9
2023-12-25,Everett,233.6
2023-12-26,Everett,240.0
2023-12-27,Everett,237.5
2023-12-28,Everett,237.7
2023-12-29,Everett,240.9
2023-12-30,Everett,463.6
2023-12-31,Everett,460.0
2024-01-01,Everett,232.1
2024-01-02,Everett,234.3
2024-01-03,Everett,234.9
2024-01-04,Everett,235.5
2024-01-05,Everett,233.4
2024-01-06,Everett,457.4
2024-01-07,Everett,456.5
2024-01-08,Everett,231.0
2024-01-09,Everett,232.9
2024-01-10,Everett,230.1
2024-01-11,Everett,228.3
2024-01-12,Everett,219.0
2024-01-13,Everett,444.8
2024-01-14,Everett,448.3
2024-01-15,Everett,224.8
2024-01-16,Everett,229.9
2024-01-17,Everett,228.0
2024-01-18,Everett,228.2
2024-01-19,Everett,231.1
2024-01-20,Everett,460.4
2024-01-21,Everett,460.0
2024-01-22,Everett,235.4
2024-01-23,Everett,236.4
2024-01-24,Everett,234.8
2024-01-25,Everett,235.7
2024-01-26,Everett,236.1
2024-01-27,Everett,464.1
2024-01-28,Everett,466.1
2024-01-29,Everett,242.1
2024-01-30,Everett,241.1
2024-01-31,Everett,239.5
2024-02-01,Everett,237.8
2024-02-02,Everett,236.2
2024-02-03,Everett,460.0
2024-02-04,Everett,459.3
2024-02-05,Everett,232.8
2024-02-06,Everett,232.7
2024-02-07,Everett,233.1
2024-02-08,Everett,232.7
2024-02-09,Everett,232.1
2024-02-10,Everett,458.9
2024-02-11,Everett,460.9
2024-02-12,Everett,234.4
2024-02-13,Everett,232.8
2024-02-14,Everett,232.6
2024-02-15,Everett,230.7
2024-02-16,Everett,233.2
2024-02-17,Everett,461.3
2024-02-18,Everett,462.0
2024-02-19,Everett,234.3
2024-02-20,Everett,236.4
2024-02-21,Everett,236.3
2024-02-22,Everett,236.9
2024-02-23,Everett,233.9
2024-02-24,Everett,461.2
2024-02-25,Everett,461.3
2024-02-26,Everett,230.0
2024-02-27,Everett,229.7
2024-02-28,Everett,236.0
2024-02-29,Everett,231.8
2024-03-01,Everett,344.3
2024-03-02,Everett,683.3
2024-03-03,Everett,682.8
2024-03-04,Everett,343.8
2024-03-05,Everett,342.8
2024-03-06,Everett,342.8
2024-03-07,Everett,344.8
2024-03-08,Everett,348.3
2024-03-09,Everett,688.1
2024-03-10,Everett,687.0
2024-03-11,Everett,348.0
2024-03-12,Everett,347.7
2024-03-13,Everett,349.8
2024-03-14,Everett,347.4
2024-03-15,Everett,349.4
2024-03-16,Everett,692.5
2024-03-17,Everett,693.2
2024-03-18,Everett,351.8
2024-03-19,Everett,352.2
2024-03-20,Everett,349.5
2024-03-21,Everett,350.7
2024-03-22,Everett,350.9
2024-03-23,Everett,688.3
2024-03-24,Everett,689.3
2024-03-25,Everett,349.4
2024-03-26,Everett,349.1
2024-03-27,Everett,348.8
2024-03-28,Everett,348.4
2024-03-29,Everett,349.9
2024-03-30,Everett,688.1
2024-03-31,Everett,689.0
2024-04-01,Everett,351.6
2024-04-02,Everett,361.6
2024-04-03,Everett,346.9
2024-04-04,Everett,346.9
2024-04-05,Everett,348.0
2024-04-06,Everett,687.4
2024-04-07,Everett,688.1
2024-04-08,Everett,348.8
2024-04-09,Everett,349.9
2024-04-10,Everett,349.6
2024-04-11,Everett,350.3
2024-04-12,Everett,350.1
2024-04-13,Everett,689.9
2024-04-14,Everett,690.5
2024-04-15,Everett,348.9
2024-04-16,Everett,347.6
2024-04-17,Everett,349.3
2024-04-18,Everett,350.6
2024-04-19,Everett,353.8
2024-04-20,Everett,693.6
2024-04-21,Everett,688.8
2024-04-22,Everett,350.5
2024-04-23,Everett,352.6
2024-04-24,Everett,349.9
2024-04-25,Everett,350.9
2024-04-26,Everett,352.8
2024-04-27,Everett,699.0
2024-04-28,Everett,706.3
2024-04-29,Everett,347.8
2024-04-30,Everett,352.5
2024-05-01,Everett,349.8
2024-05-02,Everett,351.6
2024-05-03,Everett,354.1
2024-05-04,Everett,691.4
2024-05-05,Everett,689.5
2024-05-06,Everett,359.1
2024-05-07,Everett,349.7
2024-05-08,Everett,351.6
2024-05-09,Everett,355.1
2024-05-10,Everett,359.8
2024-05-11,Everett,699.2
2024-05-12,Everett,695.0
2024-05-13,Everett,353.0
2024-05-14,Everett,354.2
2024-05-15,Everett,354.6
2024-05-16,Everett,352.4
2024-05-17,Everett,351.6
2024-05-18,Everett,689.5
2024-05-19,Everett,690.5
2024-05-20,Everett,352.4
2024-05-21,Everett,351.0
2024-05-22,Everett,350.9
2024-05-23,Everett,352.9
2024-05-24,Everett,351.7
2024-05-25,Everett,689.4
2024-05-26,Everett,690.8
2024-05-27,Everett,353.6
2024-05-28,Everett,351.5
2024-05-29,Everett,351.8
2024-05-30,Everett,352.1
2024-05-31,Everett,353.8
2024-06-01,Everett,1145.2
2024-06-02,Everett,1145.3
2024-06-03,Everett,579.6
2024-06-04,Everett,579.0
2024-06-05,Everett,580.1
2024-06-06,Everett,580.6
2024-06-07,Everett,582.9
2024-06-08,Everett,1150.4
2024-06-09,Everett,1147.0
2024-06-10,Everett,580.9
2024-06-11,Everett,580.8
2024-06-12,Everett,579.6
2024-06-13,Everett,579.8
2024-06-14,Everett,579.6
2024-06-15,Everett,1141.6
2024-06-16,Everett,1143.8
2024-06-17,Everett,578.6
2024-06-18,Everett,580.5
2024-06-19,Everett,582.9
2024-06-20,Everett,585.4
2024-06-21,Everett,586.5
2024-06-22,Everett,1148.5
2024-06-23,Everett,1145.5
2024-06-24,Everett,581.1
2024-06-25,Everett,583.4
2024-06-26,Everett,582.2
2024-06-27,Everett,579.4
2024-06-28,Everett,581.8
2024-06-29,Everett,1148.9
2024-06-30,Everett,1148.8
2024-07-01,Everett,583.4
2024-07-02,Everett,581.4
2024-07-03,Everett,583.2
2024-07-04,Everett,585.5
2024-07-05,Everett,588.6
2024-07-06,Everett,1154.7
2024-07-07,Everett,1155.9
2024-07-08,Everett,592.2
2024-07-09,Everett,591.8
2024-07-10,Everett,587.8
2024-07-11,Everett,585.1
2024-07-12,Everett,585.8
2024-07-13,Everett,1152.7
2024-07-14,Everett,1152.0
2024-07-15,Everett,584.3
2024-07-16,Everett,587.4
2024-07-17,Everett,588.7
2024-07-18,Everett,586.2
2024-07-19,Everett,585.7
2024-07-20,Everett,1151.7
2024-07-21,Everett,1148.9
2024-07-22,Everett,581.5
2024-07-23,Everett,583.0
2024-07-24,Everett,583.2
2024-07-25,Everett,582.9
2024-07-26,Everett,583.1
2024-07-27,Everett,1149.5
2024-07-28,Everett,1148.1
2024-07-29,Everett,584.1
2024-07-30,Everett,585.8
2024-07-31,Everett,585.1
2024-08-01,Everett,587.0
2024-08-02,Everett,589.2
2024-08-03,Everett,1150.9
2024-08-04,Everett,1152.4
2024-08-05,Everett,584.3
2024-08-06,Everett,582.6
2024-08-07,Everett,584.2
2024-08-08,Everett,587.2
2024-08-09,Everett,588.7
2024-08-10,Everett,1151.0
2024-08-11,Everett,1148.4
2024-08-12,Everett,583.9
2024-08-13,Everett,583.2
2024-08-14,Everett,584.8
2024-08-15,Everett,584.2
2024-08-16,Everett,583.5
2024-08-17,Everett,1163.5
2024-08-18,Everett,1151.4
2024-08-19,Everett,585.3
2024-08-20,Everett,584.5
2024-08-21,Everett,584.1
2024-08-22,Everett,583.9
2024-08-23,Everett,580.8
2024-08-24,Everett,1145.7
2024-08-25,Everett,1148.8
2024-08-26,Everett,583.7
2024-08-27,Everett,581.3
2024-08-28,Everett,580.8
2024-08-29,Everett,583.2
2024-08-30,Everett,585.9
2024-08-31,Everett,1152.0
2024-09-01,Everett,926.7
2024-09-02,Everett,471.1
2024-09-03,Everett,470.6
2024-09-04,Everett,471.2
2024-09-05,Everett,475.3
2024-09-06,Everett,475.7
2024-09-07,Everett,925.5
2024-09-08,Everett,924.4
2024-09-09,Everett,470.8
2024-09-10,Everett,469.9
2024-09-11,Everett,468.2
2024-09-12,Everett,469.3
2024-09-13,Everett,467.8
2024-09-14,Everett,920.0
2024-09-15,Everett,919.6
2024-09-16,Everett,468.4
2024-09-17,Everett,467.7
2024-09-18,Everett,469.5
2024-09-19,Everett,467.6
2024-09-20,Everett,467.5
2024-09-21,Everett,920.1
2024-09-22,Everett,921.0
2024-09-23,Everett,471.4
2024-09-24,Everett,471.5
2024-09-25,Everett,469.0
2024-09-26,Everett,471.7
2024-09-27,Everett,467.9
2024-09-28,Everett,917.7
2024-09-29,Everett,917.7
2024-09-30,Everett,465.3
2024-10-01,Everett,466.0
2024-10-02,Everett,466.1
2024-10-03,Everett,464.6
2024-10-04,Everett,465.7
2024-10-05,Everett,917.9
2024-10-06,Everett,919.1
2024-10-07,Everett,470.4
2024-10-08,Everett,469.3
2024-10-09,Everett,466.8
2024-10-10,Everett,464.4
2024-10-11,Everett,464.6
2024-10-12,Everett,918.5
2024-10-13,Everett,921.3
2024-10-14,Everett,468.8
2024-10-15,Everett,466.4
2024-10-16,Everett,464.8
2024-10-17,Everett,462.8
2024-10-18,Everett,462.8
2024-10-19,Everett,920.7
2024-10-20,Everett,919.9
2024-10-21,Everett,469.9
2024-10-22,Everett,463.6
2024-10-23,Everett,462.4
2024-10-24,Everett,462.4
2024-10-25,Everett,464.8
2024-10-26,Everett,918.6
2024-10-27,Everett,917.0
2024-10-28,Everett,463.7
2024-10-29,Everett,462.4
2024-10-30,Everett,461.6
2024-10-31,Everett,461.8
2024-11-01,Everett,484.8
2024-11-02,Everett,914.8
2024-11-03,Everett,914.8
2024-11-04,Everett,463.5
2024-11-05,Everett,461.6
2024-11-06,Everett,462.0
2024-11-07,Everett,463.6
2024-11-08,Everett,466.3
2024-11-09,Everett,915.9
2024-11-10,Everett,916.8
2024-11-11,Everett,463.5
2024-11-12,Everett,463.2
2024-11-13,Everett,463.6
2024-11-14,Everett,504.3
2024-11-15,Everett,459.8
2024-11-16,Everett,910.6
2024-11-17,Everett,912.7
2024-11-18,Everett,458.5
2024-11-19,Everett,458.7
2024-11-20,Everett,461.7
2024-11-21,Everett,461.6
2024-11-22,Everett,463.0
2024-11-23,Everett,913.8
2024-11-24,Everett,912.4
2024-11-25,Everett,460.1
2024-11-26,Everett,459.1
2024-11-27,Everett,460.3
2024-11-28,Everett,457.2
2024-11-29,Everett,457.2
2024-11-30,Everett,910.2
2024-12-01,Everett,458.3
2024-12-02,Everett,230.1
2024-12-03,Everett,229.6
2024-12-04,Everett,230.1
2024-12-05,Everett,233.5
2024-12-06,Everett,235.6
2024-12-07,Everett,462.7
2024-12-08,Everett,460.7
2024-12-09,Everett,233.4
2024-12-10,Everett,230.6
2024-12-11,Everett,233.4
2024-12-12,Everett,234.1
2024-12-13,Everett,234.1
2024-12-14,Everett,461.3
2024-12-15,Everett,459.0
2024-12-16,Everett,233.8
2024-12-17,Everett,234.4
2024-12-18,Everett,237.3
2024-12-19,Everett,237.5
2024-12-20,Everett,239.1
2024-12-21,Everett,463.9
2024-12-22,Everett,462.1
