time,tavg,tmin,tmax,prcp,snow,wspd,pres,city,month,month_name,season,weekend,estimated_population,daily_sales
2025-03-11,7.2,5.4,10.4,1.2,,15.4,1006.0,Everett,3,March,Spring,No,113000,347.4
2025-03-12,7.8,5.4,11.0,6.3,,14.8,998.3,Everett,3,March,Spring,No,113000,353.1
2025-03-13,6.1,4.3,8.8,5.1,,20.0,1000.1,Everett,3,March,Spring,No,113000,350.2
2025-03-14,6.7,2.3,11.0,0.0,,13.0,1000.3,Everett,3,March,Spring,No,113000,345.7
2025-03-15,7.2,5.4,9.3,0.0,,27.7,1001.2,Everett,3,March,Spring,Yes,113000,685.2
2025-03-16,5.9,4.3,9.3,0.0,,10.1,1003.7,Everett,3,March,Spring,Yes,113000,683.9
2025-03-17,5.7,2.7,8.8,0.0,,7.4,1014.4,Everett,3,March,Spring,No,113000,344.7
2025-03-18,6.1,2.1,9.9,0.0,,12.2,1026.0,Everett,3,March,Spring,No,113000,345.1
2025-03-19,9.2,4.0,12.9,0.0,,15.8,1019.2,Everett,3,March,Spring,No,113000,348.2
2025-03-20,7.3,5.4,8.8,0.0,,28.5,1014.4,Everett,3,March,Spring,No,113000,346.3
2025-03-21,8.4,5.4,11.6,0.0,,23.0,1010.6,Everett,3,March,Spring,No,113000,347.4
2025-03-22,7.4,4.3,11.0,0.3,,10.6,1018.0,Everett,3,March,Spring,Yes,113000,685.7
2025-03-23,9.7,6.6,12.7,1.6,,28.6,1016.2,Everett,3,March,Spring,Yes,113000,689.3
2025-03-24,12.7,11.0,14.3,1.8,,19.9,1020.9,Everett,3,March,Spring,No,113000,353.5
2025-03-25,14.9,11.0,20.4,0.0,,7.4,1017.9,Everett,3,March,Spring,No,113000,353.9
2025-03-26,12.2,9.3,16.6,4.7,,10.8,1006.6,Everett,3,March,Spring,No,113000,355.9
2025-03-27,12.0,8.8,15.4,4.1,,16.0,1003.6,Everett,3,March,Spring,No,113000,355.1
2025-03-28,10.1,8.2,11.6,7.0,,23.4,1006.7,Everett,3,March,Spring,No,113000,356.1
2025-03-29,9.0,6.6,12.7,0.0,,14.0,1017.0,Everett,3,March,Spring,Yes,113000,687.0
2025-03-30,10.2,4.3,17.1,0.6,,10.0,1006.5,Everett,3,March,Spring,Yes,113000,688.8
2025-03-31,9.6,8.2,12.1,1.2,,19.8,1004.5,Everett,3,March,Spring,No,113000,349.8
2025-04-01,8.4,6.6,11.0,0.8,,8.9,1009.6,Everett,4,April,Spring,No,113000,348.2
2025-04-02,8.0,6.0,11.0,6.1,,7.2,1013.8,Everett,4,April,Spring,No,113000,353.1
2025-04-03,9.3,6.6,12.7,0.0,,5.8,1021.0,Everett,4,April,Spring,No,113000,348.3
2025-04-04,11.1,5.4,17.7,0.0,,5.9,1027.5,Everett,4,April,Spring,No,113000,350.1
2025-04-05,15.1,8.8,21.0,0.0,,11.0,1024.7,Everett,4,April,Spring,Yes,113000,693.1
2025-04-06,12.6,10.4,16.0,9.9,,13.8,1018.2,Everett,4,April,Spring,Yes,113000,700.5
2025-04-07,10.4,8.8,14.3,8.3,,21.6,1011.6,Everett,4,April,Spring,No,113000,357.7
2025-04-08,9.5,7.7,12.7,6.9,,23.9,1014.2,Everett,4,April,Spring,No,113000,355.4
2025-04-09,11.0,7.1,14.3,0.0,,13.1,1023.7,Everett,4,April,Spring,No,113000,350.0
2025-04-10,13.3,9.3,18.8,2.2,,24.3,1018.9,Everett,4,April,Spring,No,113000,354.5
2025-04-11,9.0,7.1,11.6,1.0,,9.6,1025.5,Everett,4,April,Spring,No,113000,349.0
2025-04-12,8.6,6.6,11.6,0.0,,11.8,1026.5,Everett,4,April,Spring,Yes,113000,686.6
2025-04-13,9.3,4.3,13.8,0.0,,8.1,1029.3,Everett,4,April,Spring,Yes,113000,687.3
2025-04-14,11.4,7.1,16.6,0.0,,11.6,1022.0,Everett,4,April,Spring,No,113000,350.4
2025-04-15,12.5,9.9,16.0,0.0,,13.2,1019.3,Everett,4,April,Spring,No,113000,351.5
2025-04-16,11.4,7.7,15.4,0.0,,13.0,1018.4,Everett,4,April,Spring,No,113000,350.4
2025-04-17,12.1,7.1,17.1,0.0,,9.4,1020.7,Everett,4,April,Spring,No,113000,351.1
2025-04-18,13.7,8.2,21.0,0.0,,8.2,1019.7,Everett,4,April,Spring,No,113000,352.7
2025-04-19,11.0,9.3,14.3,0.5,,11.3,1021.6,Everett,4,April,Spring,Yes,113000,689.5
2025-04-20,9.3,8.2,11.6,2.0,,10.6,1022.9,Everett,4,April,Spring,Yes,113000,689.3
2025-04-21,9.1,7.1,11.6,0.6,,7.6,1023.4,Everett,4,April,Spring,No,113000,348.7
2025-04-22,9.8,6.0,14.3,0.0,,10.0,1023.2,Everett,4,April,Spring,No,113000,348.8
2025-04-23,11.5,6.6,16.6,0.0,,8.3,1019.7,Everett,4,April,Spring,No,113000,350.5
2025-04-24,13.6,7.7,19.9,0.0,,8.4,1015.1,Everett,4,April,Spring,No,113000,352.6
2025-04-25,14.3,9.9,19.3,0.0,,12.2,1011.2,Everett,4,April,Spring,No,113000,353.3
2025-04-26,12.3,8.8,16.0,0.0,,10.6,1012.0,Everett,4,April,Spring,Yes,113000,690.3
2025-04-27,11.1,8.2,14.9,0.0,,12.5,1017.9,Everett,4,April,Spring,Yes,113000,689.1
2025-04-28,10.9,8.8,12.7,0.7,,13.6,1024.8,Everett,4,April,Spring,No,113000,350.6
2025-04-29,10.4,9.3,11.6,2.4,,11.9,1022.9,Everett,4,April,Spring,No,113000,351.8
2025-04-30,11.2,7.7,14.9,0.0,,8.5,1023.2,Everett,4,April,Spring,No,113000,350.2
2025-05-01,14.2,7.7,21.6,0.0,,6.8,1016.7,Everett,5,May,Spring,No,113000,353.2
2025-05-02,15.3,10.4,22.1,0.0,,10.8,1013.0,Everett,5,May,Spring,No,113000,354.3
2025-05-03,10.3,7.7,12.7,2.7,,10.4,1019.7,Everett,5,May,Spring,Yes,113000,691.0
2025-05-04,11.0,8.2,14.9,0.0,,11.3,1024.4,Everett,5,May,Spring,Yes,113000,689.0
2025-05-05,13.0,8.2,18.2,0.0,,9.0,1024.8,Everett,5,May,Spring,No,113000,352.0
2025-05-06,17.1,10.4,24.3,0.0,,5.4,1017.3,Everett,5,May,Spring,No,113000,356.1
2025-05-07,13.3,10.4,17.7,0.0,,12.5,1015.6,Everett,5,May,Spring,No,113000,352.3
2025-05-08,11.8,8.8,15.4,0.6,,10.6,1025.4,Everett,5,May,Spring,No,113000,351.4
2025-05-09,12.7,7.7,17.7,0.0,,7.0,1022.1,Everett,5,May,Spring,No,113000,351.7
2025-05-10,13.5,10.4,17.7,0.1,,10.0,1016.3,Everett,5,May,Spring,Yes,113000,691.6
2025-05-11,12.6,10.4,16.6,0.0,,10.0,1009.8,Everett,5,May,Spring,Yes,113000,690.6
2025-05-12,12.8,9.3,17.1,0.0,,10.2,1009.3,Everett,5,May,Spring,No,113000,351.8
2025-05-13,12.9,10.4,17.1,0.0,,13.7,1016.3,Everett,5,May,Spring,No,113000,351.9
2025-05-14,11.7,9.9,13.8,0.0,,9.8,1019.5,Everett,5,May,Spring,No,113000,350.7
2025-05-15,10.7,8.2,12.7,4.0,,13.1,1020.7,Everett,5,May,Spring,No,113000,353.7
2025-05-16,11.9,9.3,14.9,5.6,,12.1,1017.4,Everett,5,May,Spring,No,113000,356.5
2025-05-17,11.3,9.3,13.2,0.0,,7.8,1013.1,Everett,5,May,Spring,Yes,113000,689.3
2025-05-18,10.2,7.7,13.8,2.1,,10.0,1019.3,Everett,5,May,Spring,Yes,113000,690.3
2025-05-19,12.3,9.3,16.6,2.7,,25.1,1016.7,Everett,5,May,Spring,No,113000,354.0
2025-05-20,11.4,9.9,14.3,5.5,,15.8,1021.9,Everett,5,May,Spring,No,113000,355.9
2025-05-21,11.9,9.3,15.4,5.5,,9.0,1022.9,Everett,5,May,Spring,No,113000,356.4
2025-05-22,13.1,9.3,18.2,0.0,,8.9,1018.5,Everett,5,May,Spring,No,113000,352.1
2025-05-23,12.1,9.3,17.1,0.0,,9.7,1020.0,Everett,5,May,Spring,No,113000,351.1
2025-05-24,14.4,8.8,22.7,0.0,,7.7,1017.4,Everett,5,May,Spring,Yes,113000,692.4
2025-05-25,15.5,10.4,19.9,0.0,,12.6,1015.2,Everett,5,May,Spring,Yes,113000,693.5
2025-05-26,14.6,11.6,17.7,0.8,,18.2,1019.3,Everett,5,May,Spring,No,113000,354.4
2025-05-27,15.4,9.9,21.0,0.0,,7.4,1021.7,Everett,5,May,Spring,No,113000,354.4
2025-05-28,19.1,13.2,28.8,0.0,,11.4,1012.6,Everett,5,May,Spring,No,113000,358.1
2025-05-29,13.8,11.6,15.4,2.1,,15.9,1020.6,Everett,5,May,Spring,No,113000,354.9
2025-05-30,15.5,9.3,22.7,0.0,,8.2,1023.0,Everett,5,May,Spring,No,113000,354.5
2025-05-31,12.5,10.4,14.3,0.8,,12.5,1021.0,Everett,5,May,Spring,Yes,113000,691.3
2025-06-01,13.4,9.3,17.7,0.0,,11.1,1026.1,Everett,6,June,Summer,Yes,113000,1143.4
2023-01-01,4.3,-1.6,7.2,0.0,,2.2,1019.0,Olympia,1,January,Winter,Yes,55605,226.72
2023-01-02,1.2,-1.0,3.3,0.3,,3.2,1008.0,Olympia,1,January,Winter,No,55605,112.71
2023-01-03,3.1,1.7,7.8,1.8,,5.8,1010.3,Olympia,1,January,Winter,No,55605,116.11
2023-01-04,3.8,0.0,6.7,1.5,,9.0,1006.5,Olympia,1,January,Winter,No,55605,116.51
2023-01-05,7.1,1.1,13.9,1.5,,12.6,999.5,Olympia,1,January,Winter,No,55605,119.81
2023-01-06,7.3,1.1,8.9,9.1,,5.4,1014.1,Olympia,1,January,Winter,No,55605,127.61
2023-01-07,6.9,1.1,7.8,9.1,,4.3,1009.9,Olympia,1,January,Winter,Yes,55605,238.42
2023-01-08,5.4,1.1,9.4,9.7,,9.0,1004.2,Olympia,1,January,Winter,Yes,55605,237.52
2023-01-09,6.2,2.2,11.7,8.4,,13.3,1000.2,Olympia,1,January,Winter,No,55605,125.81
2023-01-10,7.1,1.1,10.6,0.3,,6.8,1002.9,Olympia,1,January,Winter,No,55605,118.61
2023-01-11,7.2,1.1,14.4,4.6,,6.1,1009.9,Olympia,1,January,Winter,No,55605,123.01
2023-01-12,8.1,6.7,10.6,8.6,,2.5,1010.3,Olympia,1,January,Winter,No,55605,127.91
2023-01-13,9.2,7.8,11.1,8.9,,8.3,1006.8,Olympia,1,January,Winter,No,55605,129.31
2023-01-14,9.0,3.3,12.2,1.8,,8.6,996.8,Olympia,1,January,Winter,Yes,55605,233.22
2023-01-15,7.6,6.1,8.3,13.0,,15.8,994.1,Olympia,1,January,Winter,Yes,55605,243.02
2023-01-16,6.9,4.4,9.4,0.0,,13.0,1006.7,Olympia,1,January,Winter,No,55605,118.11
2023-01-17,6.3,5.0,8.3,1.8,,15.8,1013.5,Olympia,1,January,Winter,No,55605,119.31
2023-01-18,6.7,2.8,7.8,4.1,,15.8,1012.4,Olympia,1,January,Winter,No,55605,122.01
2023-01-19,3.2,0.0,6.7,0.0,,4.7,1027.8,Olympia,1,January,Winter,No,55605,114.41
2023-01-20,1.9,-2.1,4.4,0.0,,1.4,1032.5,Olympia,1,January,Winter,No,55605,113.11
2023-01-21,0.2,-1.6,5.6,6.9,,13.7,1023.9,Olympia,1,January,Winter,Yes,55605,229.52
2023-01-22,2.4,-3.2,6.1,0.0,,2.5,1030.9,Olympia,1,January,Winter,Yes,55605,224.82
2023-01-23,3.4,-1.6,8.9,0.0,,1.8,1033.2,Olympia,1,January,Winter,No,55605,114.61
2023-01-24,3.1,0.6,7.8,0.0,,7.9,1035.7,Olympia,1,January,Winter,No,55605,114.31
2023-01-25,6.1,5.0,8.9,0.0,,6.1,1039.6,Olympia,1,January,Winter,No,55605,117.31
2023-01-26,6.6,5.6,7.2,0.0,,8.6,1036.1,Olympia,1,January,Winter,No,55605,117.81
2023-01-27,7.3,4.4,9.4,0.3,,8.3,1023.7,Olympia,1,January,Winter,No,55605,118.81
2023-01-28,6.4,1.7,7.2,2.5,,9.4,1020.5,Olympia,1,January,Winter,Yes,55605,231.32
2023-01-29,2.7,-6.6,5.0,0.0,,11.2,1030.7,Olympia,1,January,Winter,Yes,55605,225.12
2023-01-30,-3.2,-9.3,5.6,0.0,,2.2,1030.5,Olympia,1,January,Winter,No,55605,108.01
2023-01-31,0.0,-4.9,5.0,0.0,,4.0,1024.4,Olympia,1,January,Winter,No,55605,111.21
2023-02-01,1.9,-4.9,10.0,0.0,,3.6,1021.0,Olympia,2,February,Winter,No,55605,113.11
2023-02-02,-0.2,-6.6,8.9,0.0,,3.6,1020.3,Olympia,2,February,Winter,No,55605,111.01
2023-02-03,3.3,-0.5,8.9,10.7,,14.4,1013.2,Olympia,2,February,Winter,No,55605,125.21
2023-02-04,7.2,5.0,9.4,7.9,,4.7,1014.1,Olympia,2,February,Winter,Yes,55605,237.52
2023-02-05,6.9,5.0,9.4,6.1,,7.9,1012.0,Olympia,2,February,Winter,Yes,55605,235.42
2023-02-06,6.6,5.0,8.3,7.6,,16.9,1028.7,Olympia,2,February,Winter,No,55605,125.41
2023-02-07,7.3,2.8,9.4,19.3,,21.2,1023.1,Olympia,2,February,Winter,No,55605,137.81
2023-02-08,5.1,1.1,9.4,0.8,,6.8,1031.4,Olympia,2,February,Winter,No,55605,117.11
2023-02-09,5.3,2.8,12.8,1.8,,4.0,1022.5,Olympia,2,February,Winter,No,55605,118.31
2023-02-10,7.9,0.0,12.2,0.5,,6.1,1022.5,Olympia,2,February,Winter,No,55605,119.61
2023-02-11,3.1,-2.7,8.9,0.0,,3.2,1026.2,Olympia,2,February,Winter,Yes,55605,225.52
2023-02-12,2.1,-3.2,11.1,0.5,,9.4,1022.1,Olympia,2,February,Winter,Yes,55605,225.02
2023-02-13,6.5,2.8,7.8,5.6,,18.4,1012.3,Olympia,2,February,Winter,No,55605,123.31
2023-02-14,3.3,-1.6,7.2,0.3,,6.1,1020.5,Olympia,2,February,Winter,No,55605,114.81
2023-02-15,0.8,-4.9,7.8,0.0,,4.7,1028.0,Olympia,2,February,Winter,No,55605,112.01
2023-02-16,1.3,-2.7,8.3,0.0,,5.4,1022.7,Olympia,2,February,Winter,No,55605,112.51
2023-02-17,5.4,3.9,8.9,2.0,,12.2,1024.0,Olympia,2,February,Winter,No,55605,118.61
2023-02-18,5.3,3.3,8.9,2.3,,10.4,1021.4,Olympia,2,February,Winter,Yes,55605,230.02
2023-02-19,6.6,4.4,10.0,0.0,,15.5,1024.5,Olympia,2,February,Winter,Yes,55605,229.02
2023-02-20,8.1,5.6,9.4,1.5,,20.2,1019.3,Olympia,2,February,Winter,No,55605,120.81
2023-02-21,5.7,1.1,6.1,0.8,,16.6,1003.0,Olympia,2,February,Winter,No,55605,117.71
2023-02-22,2.4,-2.1,3.9,5.1,,11.5,1000.6,Olympia,2,February,Winter,No,55605,118.71
2023-02-23,-1.0,-4.9,1.7,0.8,,15.5,1006.9,Olympia,2,February,Winter,No,55605,111.01
2023-02-24,-2.3,-8.8,3.9,0.0,,9.7,1019.1,Olympia,2,February,Winter,No,55605,108.91
2023-02-25,-1.9,-8.2,7.8,1.5,,6.1,1012.5,Olympia,2,February,Winter,Yes,55605,222.02
2023-02-26,3.1,0.0,6.1,5.3,,14.8,1003.3,Olympia,2,February,Winter,Yes,55605,230.82
2023-02-27,1.9,-2.7,6.7,3.0,,6.5,999.4,Olympia,2,February,Winter,No,55605,116.11
2023-02-28,2.9,-4.3,6.7,0.5,,10.8,1001.6,Olympia,2,February,Winter,No,55605,114.61
2023-03-01,0.3,-5.5,7.2,1.0,,9.4,1018.0,Olympia,3,March,Spring,No,55605,168.12
2023-03-02,4.4,1.1,8.9,9.1,,20.2,1015.7,Olympia,3,March,Spring,No,55605,180.32
2023-03-03,2.6,0.6,5.0,12.4,,15.1,1013.8,Olympia,3,March,Spring,No,55605,181.82
2023-03-04,3.6,-1.6,7.8,6.6,,12.2,999.8,Olympia,3,March,Spring,Yes,55605,343.83
2023-03-05,1.7,-4.9,8.3,0.5,,5.0,1007.1,Olympia,3,March,Spring,Yes,55605,335.83
2023-03-06,2.9,-3.2,8.9,0.0,,9.7,1015.4,Olympia,3,March,Spring,No,55605,169.72
2023-03-07,3.2,-1.7,8.9,8.4,,11.3,1016.5,Olympia,3,March,Spring,No,55605,178.42
2023-03-08,2.3,-1.8,7.0,0.0,,18.2,1014.6,Olympia,3,March,Spring,No,55605,169.12
2023-03-09,2.8,-1.3,6.1,1.3,,13.6,1006.8,Olympia,3,March,Spring,No,55605,170.92
2023-03-10,5.2,2.2,9.4,11.7,,9.4,999.9,Olympia,3,March,Spring,No,55605,183.71
2023-03-11,5.8,-2.1,11.1,0.3,,10.8,1013.1,Olympia,3,March,Spring,Yes,55605,339.73
2023-03-12,1.8,-2.7,9.4,5.8,,3.6,1009.1,Olympia,3,March,Spring,Yes,55605,341.23
2023-03-13,6.9,0.6,9.4,8.9,,11.9,1006.7,Olympia,3,March,Spring,No,55605,182.62
2023-03-14,4.2,0.0,11.7,0.8,,5.0,1009.8,Olympia,3,March,Spring,No,55605,171.82
2023-03-15,5.4,0.0,11.1,0.0,,12.2,1020.3,Olympia,3,March,Spring,No,55605,172.22
2023-03-16,4.1,-4.3,13.3,0.0,,8.6,1023.3,Olympia,3,March,Spring,No,55605,170.92
2023-03-17,5.3,-4.9,17.2,0.0,,2.5,1020.2,Olympia,3,March,Spring,No,55605,172.12
2023-03-18,7.7,-2.7,18.9,0.0,,3.2,1016.6,Olympia,3,March,Spring,Yes,55605,341.33
2023-03-19,8.1,1.7,13.3,2.5,,1.8,1007.4,Olympia,3,March,Spring,Yes,55605,344.23
2023-03-20,8.9,5.0,12.2,3.6,,12.2,1006.1,Olympia,3,March,Spring,No,55605,179.32
2023-03-21,6.6,0.0,13.9,0.0,,7.9,1009.3,Olympia,3,March,Spring,No,55605,173.42
2023-03-22,6.7,-2.1,17.8,0.3,,7.2,1009.3,Olympia,3,March,Spring,No,55605,173.82
2023-03-23,7.6,1.7,8.3,3.6,,15.8,1014.7,Olympia,3,March,Spring,No,55605,178.02
2023-03-24,3.2,0.6,7.2,5.3,,15.8,1021.6,Olympia,3,March,Spring,No,55605,175.32
2023-03-25,2.8,-0.5,8.3,0.5,,11.2,1025.0,Olympia,3,March,Spring,Yes,55605,336.93
2023-03-26,2.8,-2.1,7.8,2.8,,7.6,1026.1,Olympia,3,March,Spring,Yes,55605,339.23
2023-03-27,2.9,-3.2,13.9,0.0,,9.7,1021.5,Olympia,3,March,Spring,No,55605,169.72
2023-03-28,9.9,5.0,16.1,0.0,,11.5,1008.8,Olympia,3,March,Spring,No,55605,176.72
2023-03-29,8.7,-0.5,17.2,0.0,,7.2,1009.2,Olympia,3,March,Spring,No,55605,175.52
2023-03-30,8.4,3.9,11.1,0.3,,14.4,1011.2,Olympia,3,March,Spring,No,55605,175.52
2023-03-31,6.2,3.9,8.3,11.2,,16.2,1013.0,Olympia,3,March,Spring,No,55605,184.21
2023-04-01,4.9,1.7,9.4,12.7,,13.7,1013.7,Olympia,4,April,Spring,Yes,55605,351.23
2023-04-02,3.6,0.6,6.7,13.0,,10.1,1013.4,Olympia,4,April,Spring,Yes,55605,350.23
2023-04-03,3.6,-1.0,10.6,0.3,,6.8,1017.6,Olympia,4,April,Spring,No,55605,170.72
2023-04-04,4.7,-1.0,11.1,0.0,,6.8,1020.6,Olympia,4,April,Spring,No,55605,171.52
2023-04-05,3.9,-3.8,11.1,0.8,,7.6,1021.1,Olympia,4,April,Spring,No,55605,171.52
2023-04-06,7.8,5.6,11.7,16.8,,6.5,1011.0,Olympia,4,April,Spring,No,55605,191.42
2023-04-07,10.5,6.1,13.9,2.0,,12.6,1010.3,Olympia,4,April,Spring,No,55605,179.32
2023-04-08,8.6,6.7,11.1,1.5,,16.9,1015.2,Olympia,4,April,Spring,Yes,55605,343.73
2023-04-09,9.7,7.2,11.7,17.8,,13.0,1017.0,Olympia,4,April,Spring,Yes,55605,361.13
2023-04-10,7.9,4.4,8.9,17.8,,5.0,1017.9,Olympia,4,April,Spring,No,55605,192.52
2023-04-11,6.1,3.3,11.7,5.8,,13.3,1016.8,Olympia,4,April,Spring,No,55605,178.72
2023-04-12,6.5,1.1,12.8,9.9,,8.3,1018.0,Olympia,4,April,Spring,No,55605,183.22
2023-04-13,5.4,0.6,9.4,6.9,,8.3,1017.3,Olympia,4,April,Spring,No,55605,179.12
2023-04-14,5.4,1.1,14.4,0.0,,4.3,1016.8,Olympia,4,April,Spring,No,55605,172.22
2023-04-15,7.3,2.2,10.6,1.0,,1.8,1019.2,Olympia,4,April,Spring,Yes,55605,341.93
2023-04-16,7.8,2.2,10.0,8.1,,11.2,1014.7,Olympia,4,April,Spring,Yes,55605,349.53
2023-04-17,4.6,-0.5,9.4,3.0,,13.0,1008.4,Olympia,4,April,Spring,No,55605,174.42
2023-04-18,4.4,1.7,7.8,12.2,,17.3,1010.6,Olympia,4,April,Spring,No,55605,183.42
2023-04-19,5.3,-0.5,8.9,9.9,,11.9,1020.0,Olympia,4,April,Spring,No,55605,182.02
2023-04-20,2.7,-2.1,6.7,7.4,,11.5,1025.4,Olympia,4,April,Spring,No,55605,176.92
2023-04-21,7.2,4.4,12.2,1.0,,7.9,1028.1,Olympia,4,April,Spring,No,55605,175.02
2023-04-22,9.8,6.7,17.2,3.3,,2.9,1020.8,Olympia,4,April,Spring,Yes,55605,346.73
2023-04-23,11.2,7.2,11.7,5.6,,13.3,1012.3,Olympia,4,April,Spring,Yes,55605,350.43
2023-04-24,8.7,3.3,14.4,1.0,,10.8,1019.5,Olympia,4,April,Spring,No,55605,176.52
2023-04-25,8.0,0.6,16.7,0.0,,4.0,1024.5,Olympia,4,April,Spring,No,55605,174.82
2023-04-26,11.2,2.8,22.8,0.0,,3.6,1021.8,Olympia,4,April,Spring,No,55605,178.02
2023-04-27,14.3,6.1,21.7,0.0,,11.5,1022.1,Olympia,4,April,Spring,No,55605,181.12
2023-04-28,15.1,3.3,28.3,0.0,,7.6,1015.2,Olympia,4,April,Spring,No,55605,181.92
2023-04-29,17.1,6.1,25.6,0.0,,7.9,1014.1,Olympia,4,April,Spring,Yes,55605,350.73
2023-04-30,13.3,6.7,16.1,0.0,,9.4,1013.4,Olympia,4,April,Spring,Yes,55605,346.93
2023-05-01,11.1,4.4,14.4,0.0,,6.1,1011.4,Olympia,5,May,Spring,No,55605,177.92
2023-05-02,12.2,4.4,22.2,0.0,,9.0,1008.5,Olympia,5,May,Spring,No,55605,179.02
2023-05-03,14.7,5.6,23.9,0.5,,6.5,1009.3,Olympia,5,May,Spring,No,55605,182.02
2023-05-04,11.8,7.2,12.2,2.0,,9.4,1009.2,Olympia,5,May,Spring,No,55605,180.62
2023-05-05,9.4,8.3,10.6,6.6,,9.7,1012.1,Olympia,5,May,Spring,No,55605,182.82
2023-05-06,10.0,7.2,15.6,2.0,,5.4,1015.0,Olympia,5,May,Spring,Yes,55605,345.63
2023-05-07,11.5,6.7,15.6,0.0,,7.2,1017.2,Olympia,5,May,Spring,Yes,55605,345.13
2023-05-08,10.9,2.8,18.9,0.0,,6.1,1015.5,Olympia,5,May,Spring,No,55605,177.72
2023-05-09,12.2,6.1,20.0,0.0,,7.6,1018.8,Olympia,5,May,Spring,No,55605,179.02
2023-05-10,12.7,2.2,22.8,0.0,,6.8,1017.6,Olympia,5,May,Spring,No,55605,179.52
2023-05-11,15.2,5.6,24.4,0.0,,5.8,1019.8,Olympia,5,May,Spring,No,55605,182.02
2023-05-12,17.4,6.7,29.4,0.0,,6.5,1021.8,Olympia,5,May,Spring,No,55605,184.22
2023-05-13,20.4,7.8,31.7,0.0,,9.4,1021.8,Olympia,5,May,Spring,Yes,55605,354.03
2023-05-14,22.4,10.0,32.2,0.0,,11.2,1016.0,Olympia,5,May,Spring,Yes,55605,356.03
2023-05-15,23.1,11.7,33.3,0.0,,9.0,1014.6,Olympia,5,May,Spring,No,55605,189.92
2023-05-16,18.1,12.2,27.2,2.0,,4.7,1019.2,Olympia,5,May,Spring,No,55605,186.92
2023-05-17,18.8,10.0,28.3,0.0,,5.4,1014.5,Olympia,5,May,Spring,No,55605,185.62
2023-05-18,19.0,11.1,24.4,0.0,,10.1,1014.3,Olympia,5,May,Spring,No,55605,185.82
2023-05-19,16.2,11.1,26.1,0.0,,5.8,1019.1,Olympia,5,May,Spring,No,55605,183.02
2023-05-20,17.7,9.4,26.1,0.0,,7.9,1019.8,Olympia,5,May,Spring,Yes,55605,351.33
2023-05-21,15.0,8.3,18.9,0.0,,14.8,1022.3,Olympia,5,May,Spring,Yes,55605,348.63
2023-05-22,12.3,7.2,16.7,0.0,,15.1,1022.4,Olympia,5,May,Spring,No,55605,179.12
2023-05-23,11.8,6.1,18.9,0.0,,6.5,1020.3,Olympia,5,May,Spring,No,55605,178.62
2023-05-24,13.6,7.2,22.2,0.0,,7.2,1017.9,Olympia,5,May,Spring,No,55605,180.42
2023-05-25,15.8,6.1,26.1,0.0,,6.1,1013.6,Olympia,5,May,Spring,No,55605,182.62
2023-05-26,18.2,7.2,28.9,0.0,,7.9,1012.4,Olympia,5,May,Spring,No,55605,185.02
2023-05-27,16.0,7.8,21.1,1.8,,13.7,1015.4,Olympia,5,May,Spring,Yes,55605,351.43
2023-05-28,12.0,6.7,19.4,0.0,,5.4,1017.5,Olympia,5,May,Spring,Yes,55605,345.63
2023-05-29,12.7,5.0,23.3,0.0,,7.2,1014.9,Olympia,5,May,Spring,No,55605,179.52
2023-05-30,12.5,5.6,20.0,0.0,,10.8,1016.3,Olympia,5,May,Spring,No,55605,179.32
2023-05-31,11.2,3.3,18.9,0.0,,5.0,1018.2,Olympia,5,May,Spring,No,55605,178.02
2023-06-01,13.4,7.8,21.7,0.0,,5.4,1018.3,Olympia,6,June,Summer,No,55605,291.42
2023-06-02,13.8,4.4,23.3,0.0,,6.5,1019.4,Olympia,6,June,Summer,No,55605,291.82
2023-06-03,14.1,3.3,25.0,0.0,,7.9,1020.5,Olympia,6,June,Summer,Yes,55605,570.15
2023-06-04,14.3,3.9,22.8,0.0,,9.7,1022.8,Olympia,6,June,Summer,Yes,55605,570.35
2023-06-05,14.6,2.8,24.4,0.0,,13.0,1020.0,Olympia,6,June,Summer,No,55605,292.62
2023-06-06,16.5,3.9,28.3,0.0,,10.1,1012.4,Olympia,6,June,Summer,No,55605,294.52
2023-06-07,19.9,7.2,31.1,0.0,,6.1,1010.0,Olympia,6,June,Summer,No,55605,297.92
2023-06-08,17.3,10.0,23.3,0.0,,12.2,1014.9,Olympia,6,June,Summer,No,55605,295.32
2023-06-09,14.2,11.1,12.8,11.4,,8.3,1017.2,Olympia,6,June,Summer,No,55605,303.62
2023-06-10,12.3,11.1,16.7,2.8,,9.0,1018.1,Olympia,6,June,Summer,Yes,55605,571.15
2023-06-11,15.7,11.7,21.7,0.0,,10.1,1016.8,Olympia,6,June,Summer,Yes,55605,571.75
2023-06-12,18.3,9.4,30.6,0.0,,5.8,1014.9,Olympia,6,June,Summer,No,55605,296.32
2023-06-13,17.8,10.0,19.4,0.0,,20.9,1015.8,Olympia,6,June,Summer,No,55605,295.82
2023-06-14,13.4,7.8,18.3,0.0,,14.0,1019.3,Olympia,6,June,Summer,No,55605,291.42
2023-06-15,12.7,4.4,23.9,0.0,,5.4,1022.0,Olympia,6,June,Summer,No,55605,290.72
2023-06-16,15.9,7.8,21.1,2.3,,10.1,1021.6,Olympia,6,June,Summer,No,55605,296.22
2023-06-17,13.4,8.3,17.2,0.0,,13.7,1017.0,Olympia,6,June,Summer,Yes,55605,569.45
